Export;EXP-2023-01 (20230710 20:20);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230407 11:00;20230407 12:00;2.06;0.72;0.58;8.73;1.36;0.8;0.21;7.51;8.05;0.12;0.86;0.46;0.67;0.26;0.45;0.13;5.18;1.97;1.22;1.74;0.91;10.2;1.49;7.67;1.33;1.02;1.36;0.56;0.32;3.23;3.15;15.23;0.97;1.12;0.43;0.34;13.54;1.85;0.9;0.68;0.98;;1.25;21.28;0.83
NO;uur;µg/m³;20230407 12:00;20230407 13:00;2.12;0.76;0.8;8.84;1.46;0.68;0.19;6.66;9.95;1.31;0.95;0.84;0.89;0.19;0.57;0.13;0.88;2.98;1.39;1.39;0.96;7.48;1.69;8.91;2.61;1.06;1.49;0.48;0.17;4.09;2.63;16.35;1.03;0.41;0.21;0.24;13.28;1.35;1.06;0.68;0.41;0.29;0.91;21.97;0.23
NO;uur;µg/m³;20230407 13:00;20230407 14:00;2.42;0.61;0.85;14;1.72;0.86;0.2;9.71;9.74;1.9;1.36;0.73;0.89;0.23;0.57;-0.01;0.78;2.28;1.14;1.4;1.13;9.02;1.51;6.89;1.85;0.75;4.32;0.35;0.29;2.46;3.83;18.11;0.79;0.32;0.59;0.3;13.55;1.47;0.95;0.61;0.44;0.34;1.11;28.88;0.22
NO;uur;µg/m³;20230407 14:00;20230407 15:00;2.1;0.56;0.85;11.88;1.72;1.49;0.14;10.66;12.86;0.62;0.91;0.69;0.6;0.18;-0.02;0.08;0.57;2.57;0.77;1.54;1.07;5.6;1.42;7.5;1.59;1;1.29;0.38;0.2;3.52;3.53;16.82;0.73;0.58;0.48;3.86;31.89;2.41;1.51;0.52;0.31;1.17;0.56;20.9;0.47
NO;uur;µg/m³;20230407 15:00;20230407 16:00;1.52;0.51;0.44;14.52;1.01;1.76;0.03;8.83;12.34;0.46;0.78;0.81;0.66;0.23;0.3;-0.07;0.73;1.11;0.66;1.3;0.87;8.03;1.2;6.73;1.95;0.58;0.95;0.4;0.07;3.47;3.07;15.27;0.58;0.33;0.25;0.52;18.09;2.14;1.26;0.41;0.22;0.63;0.43;24.83;0.33
NO;uur;µg/m³;20230407 16:00;20230407 17:00;1.32;0.55;0.44;10.9;1.07;0.61;0.05;8.11;13.97;0.07;0.57;0.49;0.44;0;0.07;-0.15;0.67;0.59;0.5;1;0.91;7.99;0.99;5.39;2.38;0.71;1.27;0.41;0.38;2.53;2.31;14.8;0.41;1.02;0.2;0.9;16.93;2.02;0.89;0.36;0.42;0.11;0.49;25.28;0.12
NO;uur;µg/m³;20230407 17:00;20230407 18:00;2.19;0.41;0.23;10.59;1.04;0.61;0;9.93;5.74;-0.92;0.27;0.17;0.44;0.06;-0.11;0.06;0.6;0.97;0.16;1.09;0.92;42.59;0.85;5.33;1.05;0.46;2.22;0.34;0.06;3.56;2.93;14.81;0.24;0.24;-0.02;0.38;12.73;1.4;0.6;0.31;0.11;0.21;0.14;19.6;0.01
NO;uur;µg/m³;20230407 18:00;20230407 19:00;1.34;0.38;0.19;3.15;1.07;0.54;-0.09;10.88;3.26;-0.68;0.14;0;0.37;-0.09;-0.07;-0.12;0.78;0.97;0.22;0.55;0.94;8.98;0.63;5.32;0.58;0.28;2.03;0.24;0.14;2.36;2.87;16.37;0.23;-0.02;-0.13;0.06;15.21;1.37;0.58;0.43;3.15;0.03;0.24;9.64;0.07
NO;uur;µg/m³;20230407 19:00;20230407 20:00;0.68;0.36;0.21;4.82;0.76;0.23;-0.17;5.69;2.77;-2.02;0.01;0;0.25;-0.14;-0.05;-0.18;0.25;0.43;0.15;0.55;0.93;10.91;0.36;2.66;0.68;0.28;1.45;0.22;0.12;2.1;2.7;13.84;0.23;0.09;-0.1;-0.09;8.49;0.75;0.17;0.33;-0.02;0.09;-0.04;7.26;0.04
NO;uur;µg/m³;20230407 20:00;20230407 21:00;0.8;0.33;0.06;4.62;0.71;0.83;-0.12;4.19;4.68;-1.8;0.03;-0.19;0.38;0.09;-0.28;-0.14;0.29;0.25;0.16;0.42;0.71;6.75;0.31;2.63;0.73;0.18;0.36;0.22;0.06;1.9;2.46;13.41;0.12;0.06;-0.12;-0.06;9.36;0.75;0.1;0.43;0.01;0.07;0.05;7.35;-0.01
NO;uur;µg/m³;20230407 21:00;20230407 22:00;0.8;0.42;0.17;3.05;0.72;0.2;-0.06;2.67;1.72;-2.05;0.03;-0.12;0.33;0.21;-0.11;-0.09;0.75;0.86;0.12;0.63;0.7;7.56;0.25;2.49;0.56;0.2;1.04;0.28;0.15;1.9;2.46;15.86;0.28;0.14;0.19;-0.04;9.97;1.46;1.09;0.19;-0.02;0;-0.14;8.11;0
NO;uur;µg/m³;20230407 22:00;20230407 23:00;1.08;0.42;0.18;2.63;0.78;0.2;-0.08;1.83;2.85;-1.96;-0.03;-0.19;0.48;0.17;-0.08;-0.16;0.4;0.26;0.02;0.52;0.69;6.17;0.25;2.98;0.68;0.27;1.83;0.27;0.12;2.87;1.44;14.85;0.29;0;1.52;-0.08;10.86;0.7;0.22;0.29;-0.09;0.09;-0.13;5.64;0.03
NO;uur;µg/m³;20230407 23:00;20230408 00:00;0.82;0.48;0.25;1.55;0.78;0.14;-0.04;2.3;1.05;-2.05;-0.01;-0.06;0.25;0.05;-0.14;-0.22;0.63;0.52;0.11;0.72;1.15;7.78;0.34;2.35;1.01;0.02;1.79;0.18;0.08;1.37;2.54;5.13;0.27;0.02;0.57;0;23.2;0.62;0.8;0.24;-0.09;0.11;0.2;4.14;0.12
NO;uur;µg/m³;20230408 00:00;20230408 01:00;0.55;0.35;0.01;0.52;-0.55;0.3;-0.08;3.72;0.3;;0.13;-0.21;0.75;0.34;0.06;0.08;0.16;0.52;0.02;0.29;-0.19;4.31;0.41;1.93;0.97;0.12;0.77;0.23;0.2;0.75;2.91;0.07;0.32;-0.03;1.05;0.02;16.22;0.69;-0.12;-0.01;0.03;0.37;-0.08;3.88;0.18
NO;uur;µg/m³;20230408 01:00;20230408 02:00;0.66;0.55;0.04;0.58;-0.22;0.2;-0.12;0.45;-0.02;0.85;0.32;-0.07;0.57;1.24;0;0.07;0.21;0.42;-0.06;0.62;-0.77;2.78;0.36;1.22;1.44;0.02;1.2;0.2;0.17;0.95;1.68;0.11;0.27;-0.08;0.38;-0.1;14.7;2.26;-0.22;-0.07;-0.04;0.34;-0.21;3.6;0.08
NO;uur;µg/m³;20230408 02:00;20230408 03:00;0.54;0.35;0.02;0.85;-0.34;0.25;-0.04;-0.06;-0.03;0.43;0.4;-0.05;0.54;2.37;-0.02;0.05;0.33;0.41;0.11;0.38;-0.35;1.33;0.1;1.29;1.91;0;4.22;0.14;0.19;0.65;1.76;0.13;0.27;0.15;0.16;-0.21;12.01;0.6;-0.16;-0.01;0.12;0.32;-0.04;3.97;0.15
NO;uur;µg/m³;20230408 03:00;20230408 04:00;0.38;0.29;0.11;0.81;-0.11;0.22;-0.05;0.25;-0.22;2.65;0.32;-0.23;0.85;0.68;0.08;0.05;0.16;3.73;0;0.58;-0.63;2.09;0.21;1.48;1.94;0.04;2.81;0.12;0.14;0.38;2.32;0.06;0.32;0.05;0.28;0.27;9.01;1.13;-0.14;0;-0.03;0.19;-0.25;5.04;0.03
NO;uur;µg/m³;20230408 04:00;20230408 05:00;0.46;0.51;0.01;0.88;-0.15;0.27;-0.19;1.58;-0.16;2.4;0.27;-0.21;0.46;0.6;0.1;0.08;0.38;0.13;0.09;0.36;-0.44;3.58;0.9;5.89;26.41;-0.04;1.04;0.15;0.09;0.89;1.91;2.12;0.13;0.22;0.58;-0.08;15.8;5.31;0.08;0.04;0.01;0.25;-0.05;4.02;-0.02
NO;uur;µg/m³;20230408 05:00;20230408 06:00;0.75;0.47;0.08;3.46;-0.4;0.39;-0.05;1.39;1.37;4.19;0.29;-0.15;0.19;0.6;0.2;0.09;1.04;0.22;0.15;0.54;-0.71;5.35;1.32;9.14;15.78;0.06;1.19;0.12;0.13;0.96;2.2;0.48;0.2;0.13;0.28;-0.07;12.2;1.89;0;0.09;0.04;0.33;-0.01;5.61;0.04
NO;uur;µg/m³;20230408 06:00;20230408 07:00;1.91;1.2;0.01;4.61;-0.12;0.28;0.01;2.24;0.79;1.77;0.46;0.74;0.85;0.51;0.47;0.16;1.36;0.19;0.6;0.74;0.02;2.49;0.69;14.85;18.04;0.76;2.58;0.48;0.6;0.91;2.02;1.58;0.35;0.46;0.56;3.59;15.04;3.73;0.47;0.23;0.48;0.95;0.73;10.31;0.22
NO;uur;µg/m³;20230408 07:00;20230408 08:00;2.47;1.57;0.36;6.43;0.48;0.8;0.35;4.06;2.33;2.59;0.54;0.52;1.12;1.07;0.58;0.32;0.94;0.96;1.59;1.58;2.59;4.5;1.43;5.85;10.09;2.76;9.04;1.42;1.3;3.12;5.17;2.02;1.73;0.81;1.3;12.37;22.43;8.9;1.3;1.05;1.56;1.51;1.16;9.47;0.49
NO;uur;µg/m³;20230408 08:00;20230408 09:00;2.97;5.37;0.33;7.59;0.65;0.59;0.72;4.88;3.28;2.43;1.04;0.64;0.71;2.42;0.77;0.64;1.91;2.64;1.56;1.95;7.19;9.64;3.07;6.05;6.78;2.43;18.66;2.33;1.81;4.68;7.27;2.36;3.15;3.21;2.31;3.87;37.16;9.5;2.01;1.87;1.56;1.24;0.39;14.13;0.37
NO;uur;µg/m³;20230408 09:00;20230408 10:00;2.95;3.8;0.55;5.74;0.33;0.8;1.77;7.69;3.75;3.36;2.14;0.91;0.95;3.38;1.53;0.55;3.72;3.08;2.74;1.95;4.42;9.78;4.76;7.8;6.85;2.09;8.46;2.41;2.84;6.38;7.79;3.53;4.47;4.33;2.18;2.91;31.08;13.58;1.8;2.34;1.77;0.79;0.24;12;0.34
NO;uur;µg/m³;20230408 10:00;20230408 11:00;2.88;2.64;0.64;7.73;0.68;1.17;1.09;9.35;5.07;6.83;2.81;1.33;1.28;3.73;2.5;1.27;5.06;6.27;3.57;2.8;5.4;11.78;6.07;8.2;7.79;1.81;7.73;1.87;3.03;2.7;6.49;2.01;3.05;2.73;2;2.48;20.27;5.49;1.8;1.57;1.7;0.86;0.22;15.69;0.38
NO;uur;µg/m³;20230408 11:00;20230408 12:00;2.99;3.48;0.66;9.21;0.56;2.07;1.07;14.27;4.25;6.2;5.91;4.04;1.33;4.97;2.83;1.21;5.37;3.83;4.74;3.44;2.75;12.04;6.7;5.89;16.46;1.87;5.13;1.12;2.25;1.41;5.33;2.01;1.47;3.69;2.03;0.98;14.25;3.36;2;2.83;1.43;1;0.19;17.74;0.35
NO;uur;µg/m³;20230408 12:00;20230408 13:00;2.78;3.65;0.53;7.02;0.47;2.05;1.06;11.78;6.1;6.82;4.69;8.9;1.4;5.05;2.75;1.21;6.16;3.7;3.18;2.93;3.09;10.34;2.36;5.19;24.61;1.72;3.71;0.59;1.56;0.64;3.94;1.93;0.8;1.66;0.86;1.16;15.9;1.92;1.72;1.28;0.67;0.87;0.24;15.52;0.42
NO;uur;µg/m³;20230408 13:00;20230408 14:00;2.05;2.61;0.44;5.75;0.48;1.36;0.73;7.98;2.58;1.96;1.35;6.49;1.16;2.53;3.66;0.83;3.82;1.88;0.95;1.95;0.94;12.72;0.92;2.59;10.55;1.06;2.33;0.41;0.91;0.58;2.54;2.2;0.54;1.76;0.76;0.33;15.54;1.66;1.14;0.94;2.09;0.83;0.48;18.27;0.52
NO;uur;µg/m³;20230408 14:00;20230408 15:00;1.31;0.92;0.38;4.86;0.19;1.03;0.29;7.72;3.49;1.79;0.66;1.64;1.04;2.33;2.83;4.78;2.21;1.1;0.73;1.15;0.78;11.21;0.46;2.63;4.26;0.83;3.06;0.47;0.37;0.81;3.9;0.75;0.96;1.47;0.79;0.56;12.96;2.13;1.18;0.77;0.49;1.14;0.44;13.27;0.54
NO;uur;µg/m³;20230408 15:00;20230408 16:00;1.93;0.77;0.28;4.78;-0.1;1.11;0.2;6.48;3.74;1.39;0.82;1.03;0.76;1.57;2.66;3.19;1.56;0.84;0.36;0.84;0.05;8.29;0.96;1.61;5.48;0.99;1.07;0.52;0.52;0.95;3.59;0.64;0.99;2.75;0.8;0.85;12.63;2.33;1.1;0.49;1.09;0.91;1.12;13.89;0.61
NO;uur;µg/m³;20230408 16:00;20230408 17:00;1.69;0.94;0.23;4.56;0.28;1.84;0.09;7.65;2.73;0.19;0.57;0.62;0.92;1.65;3.66;1.44;0.83;0.69;0.59;0.91;-0.27;5.78;1.1;1.43;2.67;0.7;1.73;0.55;0.51;0.7;3.73;0.95;0.75;0.72;0.73;0.76;12.89;2.22;0.63;0.32;0.8;0.77;0.81;11.9;0.63
NO;uur;µg/m³;20230408 17:00;20230408 18:00;1.33;0.59;0.51;4.2;0.04;0.87;0.06;6.21;2.2;0.17;0.36;0.46;0.58;1.99;3.63;1.66;1.41;0.73;0.33;0.57;0.86;9.01;1.05;2.11;2.8;0.62;1.85;0.44;0.58;0.52;3.26;1.4;0.47;0.67;0.66;0.24;8.3;1.41;0.6;0.14;0.27;0.41;0.49;13.47;0.32
NO;uur;µg/m³;20230408 18:00;20230408 19:00;0.85;0.41;0.09;2.61;0;0.42;0.35;5.8;2.08;0.99;0.56;0.23;0.56;0.76;1.24;1.19;1.33;0.87;0.21;0.63;-0.39;8.54;0.65;3.32;11.23;0.8;1.35;0.33;0.54;0.69;4.08;0.57;0.45;0.7;0.27;0.38;15.4;1.2;0.41;0.08;0.1;0.23;0.12;11.51;0.13
NO;uur;µg/m³;20230408 19:00;20230408 20:00;0.55;0.29;0.01;3.28;-0.18;0.39;0;6.81;3.23;2.72;0.37;-0.04;0.72;1.5;0.3;0.26;1.95;0.53;0.16;0.27;-0.36;9.95;0.25;2.59;17.2;0.37;0.6;0.18;0.22;0.59;3.59;0.28;0.28;0.22;0.16;0.29;10.7;1.55;0.03;0.07;0.17;0.12;0.03;11.4;0.13
NO;uur;µg/m³;20230408 20:00;20230408 21:00;0.2;0.29;0.12;2.97;-0.32;0.64;0.01;8.81;1;1.07;0.37;-0.22;0.6;1.09;0.16;0.12;1.69;0.73;0.06;0.81;-0.25;8.83;0.64;3.53;20.31;0.39;0.71;0.12;0.27;1.3;3.49;12.75;0.48;0.32;0.18;0.08;8.3;1.65;0.19;-0.13;-0.02;0.21;-0.34;12.92;0.06
NO;uur;µg/m³;20230408 21:00;20230408 22:00;0.19;0.31;-0.05;3.9;-0.3;0.67;0.03;2.2;5.97;7.52;0.33;-0.03;0.52;0.49;0.28;0.16;2.11;1.69;0.02;0.51;-0.67;10.15;0.37;2.34;23.88;0.41;1.24;0.08;0.16;0.51;2.95;7.12;0.38;0.18;0.17;0.21;8.5;1.37;-0.12;-0.03;0.05;0.2;-0.11;12.53;0.15
NO;uur;µg/m³;20230408 22:00;20230408 23:00;0.33;0.25;0.04;3.82;-0.02;0.79;0.06;2.14;1.42;2.01;1.21;-0.06;0.43;0.62;0.92;-0.01;1.58;0.85;0.16;0.74;-0.59;6.5;1;2.25;17.66;0.25;2.23;0.16;0.16;1.81;5.88;1.42;0.81;0.49;0.23;0.1;12.33;0.67;0.06;-0.02;0.03;0.2;-0.17;12.12;0.26
NO;uur;µg/m³;20230408 23:00;20230409 00:00;0.37;0.31;0.21;1.88;-0.21;0.8;0.06;2.39;1.92;0.73;21.73;-0.17;0.44;0.73;0.36;0.03;1.05;1.18;0.34;0.51;-0.45;7.56;1.31;5.61;20.75;0.31;3.29;0.16;0.26;1.4;6.88;1.31;0.61;0.27;0.14;0.1;9.16;0.33;-0.01;-0.02;-0.29;0.16;-0.08;9.28;0.45
NO;uur;µg/m³;20230409 00:00;20230409 01:00;0.56;1.13;0.4;1.8;0.27;0.41;0.5;1.66;2.87;2.12;2.71;0.4;0.3;0.92;0.38;0.6;0.37;1.42;-0.29;1.76;0.53;2.31;0.56;1.74;9.11;0.14;2.29;0.11;0.02;0.45;3.3;0.71;0.31;0.48;0.11;0.6;8.07;0.49;0.36;0.03;-0.06;0.07;-0.17;4.42;0.44
NO;uur;µg/m³;20230409 01:00;20230409 02:00;0.37;0.31;0.26;1.48;0.81;0.44;0.45;0.37;2.51;0.39;0.92;0.89;0.21;0.57;0.06;-0.06;0.36;2.39;-0.25;0.68;0.71;2.26;0.67;1.82;6.6;0.03;1.95;0.1;0.08;0.18;2.37;0.53;0.22;0.35;0.15;0.88;3.55;0.39;0.21;0.06;0.04;0.04;-0.03;5.19;0.02
NO;uur;µg/m³;20230409 02:00;20230409 03:00;0.28;0.37;0.49;0.7;0.19;0.53;0.4;0.8;1.87;0.26;0.05;0.37;0.34;2.93;0.12;-0.02;0.43;4.65;-0.1;0.61;0.37;1.45;0.35;5.4;5.09;0.05;1.78;0.11;0.06;0.24;3.06;0.15;0.01;0.38;0.29;0.49;5.59;0.21;0.26;0.03;0.01;0.06;-0.31;4.68;-0.01
NO;uur;µg/m³;20230409 03:00;20230409 04:00;0.33;0.36;0.46;2.68;0.82;0.52;0.4;0.89;2.52;-0.16;0.12;0.31;0.41;1.92;0.14;0.04;0.45;2.02;-0.26;0.64;0.53;1.64;0.59;7.18;5.11;0.02;1.91;0.12;-0.03;0.12;1.79;0;0.04;0.3;0.13;0.65;4.05;1.92;0.37;-0.05;0.05;0.08;-0.25;2.72;0.12
NO;uur;µg/m³;20230409 04:00;20230409 05:00;0.78;0.43;0.84;2.05;0.79;0.49;0.44;0.76;1.87;-0.2;0.1;0.38;0.25;0.3;0.05;-0.04;0.45;1.42;-0.04;0.27;0.64;1.47;5.09;9.05;8.17;-0.02;0.72;0.14;-0.06;-0.05;1.02;0.06;0.12;0.26;0.19;0.54;1.85;0.24;0.35;0.25;-0.01;0.15;-0.3;2.5;0.02
NO;uur;µg/m³;20230409 05:00;20230409 06:00;0.84;0.47;0.93;1.89;1.63;0.63;0.47;0.98;1.84;-0.05;0.11;0.26;0.43;0.33;0.09;-0.11;0.62;1.17;-0.32;0.38;0.56;2.01;1.35;0.61;10.14;0.02;0.67;0.17;-0.02;0.25;0.79;0.15;0.11;0.28;0.27;0.68;2.23;0.21;0.13;0.08;-0.09;0.29;-0.21;4.72;0.07
NO;uur;µg/m³;20230409 06:00;20230409 07:00;2.15;1.6;1.72;4.76;4.54;1.65;0.55;1.4;3.2;0.2;0.25;0.46;1.66;0.7;0.25;0.05;0.46;1.53;-0.29;0.73;0.72;1.64;0.73;3.13;5.52;-0.06;1.05;0.17;0.04;0.16;2.58;0.21;0.09;0.38;0.48;0.87;2.16;0.66;0.25;-0.02;0.07;0.41;-0.35;2.6;0.26
NO;uur;µg/m³;20230409 07:00;20230409 08:00;5.84;4.43;3.94;7.72;10.89;4.19;0.65;4.33;6.22;3.02;0.71;0.52;3.85;2.22;0.68;1.27;0.46;3.96;-0.11;0.72;0.72;1.91;0.94;2.46;12.94;0.07;1.12;0.2;-0.02;0.56;1.77;0.24;0.23;0.5;1;0.94;5.04;2.53;1.03;0.06;0.04;1.36;-0.16;2.44;0.28
NO;uur;µg/m³;20230409 08:00;20230409 09:00;6.01;5.68;6.36;9.91;5.47;4.64;1.37;7.37;7.6;5.69;2.12;1.62;5.47;4.29;0.78;3.86;0.98;4.46;0.17;0.96;0.8;2.56;1.35;7.77;15.44;0.04;1.27;0.29;0.19;2.11;6.69;0.79;0.67;0.68;1.77;1.8;8.84;4.11;1.1;0.07;0.48;1.29;-0.08;5.67;0.38
NO;uur;µg/m³;20230409 09:00;20230409 10:00;2.91;6.35;2.6;4.87;3.4;4.66;1.68;7.02;6.86;5.39;3.31;2.18;3.96;5.42;2.02;1.56;0.94;4.24;0.28;1.78;0.44;3.5;0.92;2.15;12.37;0.01;2.75;0.7;0.42;1.78;6.87;0.54;1.34;2.45;1.53;3.17;3.91;2.16;1.27;0.34;0.16;1.54;0.26;6;0.41
NO;uur;µg/m³;20230409 10:00;20230409 11:00;2.06;3.08;0.91;4.82;1.61;3.5;1.87;6.51;6.93;5.05;2.06;3.02;2.64;4.47;1.09;1.75;1.14;5.23;0.93;2.79;1.6;2.73;1.12;2.39;13.62;0.13;4.51;0.88;0.95;2.16;7.47;1.12;1.66;2.55;0.68;2.8;4.21;1.54;1.93;0.55;0.43;1.21;-0.28;9.8;0.45
NO;uur;µg/m³;20230409 11:00;20230409 12:00;0.7;1.11;0.42;4.24;0.61;1.26;1.42;3.32;5.96;4.83;1.61;3.31;0.91;2.14;1.57;1.67;1.54;9.56;1.48;2.74;1.58;5;1.56;4.78;17.07;0.46;4.77;1.2;0.98;3.01;5.57;1;2.01;2.14;0.55;1.55;4.79;1.3;0.88;0.37;0.39;1.03;0.17;7.8;0.56
NO;uur;µg/m³;20230409 12:00;20230409 13:00;0.43;0.6;0.5;3.17;0.87;0.72;0.91;2.57;4.12;3.37;0.83;1.48;0.74;1.27;2.05;1.59;2.21;6.17;1.64;2.17;1.86;4.7;1.65;5.37;18.33;0.52;5.35;0.97;1.13;2.16;5.5;0.94;1.31;1.48;0.47;1.34;6.21;1.26;0.57;0.38;0.35;0.5;-0.01;7.26;0.41
NO;uur;µg/m³;20230409 13:00;20230409 14:00;0.38;0.69;0.59;3.52;0.64;0.66;0.57;1.95;1.76;4.01;0.48;0.88;0.44;0.87;1.72;2.67;1.93;7.67;0.92;1.38;1.5;5.11;1.78;2.92;15.74;0.59;4.94;0.54;0.36;2.86;5.25;0.78;0.72;0.86;0.58;0.93;5.22;1.41;0.74;0.34;0.39;0.38;-0.24;7.83;0.14
NO;uur;µg/m³;20230409 14:00;20230409 15:00;0.24;0.46;0.68;2.65;0.54;0.66;0.72;2.66;3.85;3.02;0.34;0.89;0.3;0.53;1.72;3.36;1.71;5.31;0.5;0.99;1.11;3.82;1.36;1.71;21;0.48;3.87;0.46;0.32;2.55;4.43;0.37;0.6;0.86;0.47;1.16;4.44;0.8;0.71;0.04;0.07;0.27;-0.31;6.58;0.22
NO;uur;µg/m³;20230409 15:00;20230409 16:00;0.29;0.38;0.23;2.11;0.57;0.47;0.47;2.49;2.58;3.74;0.19;0.52;0.3;0.48;1.17;1.5;1.11;9.85;0.18;0.79;1.31;3.5;1.04;1.2;12.72;0.46;4.21;0.37;0.29;2.48;3.95;0.72;0.48;0.54;0.31;1.3;1.99;0.96;0.49;0.07;0.73;0.22;-0.1;7.17;0.1
NO;uur;µg/m³;20230409 16:00;20230409 17:00;0.12;0.64;0.19;3.02;0.24;0.49;0.3;2.04;3.55;3.03;0.29;0.89;0.24;0.31;0.51;1.06;0.8;5.26;-0.24;0.5;0.76;3.53;0.46;1.08;13.67;0.28;1.67;0.69;0.2;3.32;5.16;0.3;0.36;0.76;0.17;1;1.99;0.9;0.52;0.02;0.12;0.14;-0.09;6.06;0.08
NO;uur;µg/m³;20230409 17:00;20230409 18:00;0.2;0.31;0.25;1.35;0.41;0.4;0.3;1.83;1.44;3.2;0.14;0.45;0.38;0.15;0.3;0.06;1.76;11.61;-0.33;0.36;0.96;2.56;0.23;0.95;16.78;0.14;1.45;0.6;0.17;1.75;4.87;0.22;0.27;0.54;0.22;2.17;1.66;0.63;0.47;0.12;0.31;0.17;-0.25;6.79;0.07
NO;uur;µg/m³;20230409 18:00;20230409 19:00;0.25;0.72;0.17;1.53;0.36;0.38;0.34;2.61;2.14;4.11;0.14;0.28;0.35;0.7;0.19;-0.05;0.65;2.56;-0.23;0.5;0.72;3.75;0.55;0.99;15.31;0.08;1.09;0.1;0.09;2.38;8.58;0.21;0.29;0.47;0.1;0.86;1.53;0.3;0.61;0.07;0.3;0.14;-0.06;8.24;0.15
NO;uur;µg/m³;20230409 19:00;20230409 20:00;0.53;0.44;0.14;2.47;0.7;0.39;0.33;2.41;2.05;4.74;0.16;1.83;0.09;0.35;0.19;-0.07;0.77;0.89;-0.23;0.52;0.58;2.99;0.35;0.59;13.99;0.02;1.87;0.11;0.01;2.27;6.62;0.19;0.19;0.31;0.33;0.92;3.12;0.71;0.52;0.1;0.21;0.17;-0.34;8.31;0.21
NO;uur;µg/m³;20230409 20:00;20230409 21:00;0.24;0.84;0.35;5.84;0.62;1.08;0.29;2.58;3.15;6.6;0.17;0.32;0.09;0.91;0.17;-0.13;1.59;1.43;0.07;0.53;0.73;8.83;0.25;0.89;28.32;0.05;3.42;0.09;-0.07;3.58;5.88;0.09;0.2;0.37;0.83;0.76;3.51;0.75;0.9;0.01;-0.03;0.67;-0.24;12.1;0.26
NO;uur;µg/m³;20230409 21:00;20230409 22:00;0.42;0.68;0.22;2.25;0.41;0.59;0.22;1.73;1.94;2.67;0.22;0.76;0.35;1.43;0.27;-0.14;0.93;2.67;-0.22;0.36;0.27;4.08;0.55;0.59;12.98;0.05;2.78;0.24;-0.11;5.51;6.17;0.19;0.26;0.28;2.05;1;1.65;0.71;1.01;0.16;0.02;0.76;-0.05;7.02;0.32
NO;uur;µg/m³;20230409 22:00;20230409 23:00;0.33;0.52;0.63;3.66;0.32;0.77;0.26;0.9;1.8;2.02;0.16;0.35;0.29;1.53;0.22;-0.09;0.45;1.39;-0.32;0.62;0.75;3.04;0.41;0.37;11.97;0.02;1.64;0.22;0.06;1.84;9.27;1.36;0.28;0.46;1.39;0.86;2.8;0.37;1.29;0.21;0.13;0.7;-0.17;5.8;0.24
NO;uur;µg/m³;20230409 23:00;20230410 00:00;0.21;0.47;0.15;0.4;0.23;0.39;0.26;0.77;1.79;0.42;0.88;0.29;0.27;1.47;0.09;-0.09;0.48;1.6;-0.2;0.34;1.14;1.58;0.7;0.47;14.12;0.08;0.77;0.42;;2.41;4.01;0.24;0.34;0.8;1.49;0.85;2.15;0.32;1.37;0.24;0.2;0.58;0.22;5.66;0.17
NO;uur;µg/m³;20230410 00:00;20230410 01:00;0.32;0.48;-0.06;-0.07;-0.12;0.75;0.25;0.71;0.84;1.52;0.45;0.38;0.22;1.28;0.22;0.04;0.36;9.42;0.44;0.26;-0.3;1.08;0.4;0.77;7.25;0.46;0.92;0.38;;1.28;2.77;0.55;0.35;0.6;1.1;0.61;0.61;0.53;1.25;0.84;0.77;0.79;0.48;4.45;0.55
NO;uur;µg/m³;20230410 01:00;20230410 02:00;0.23;0.46;0.02;-0.04;-0.36;0.61;0.21;0.86;1.94;1.88;0;0.26;-0.01;0.65;0.18;-0.01;0.13;89.23;0.32;0.32;-0.28;1.26;0.29;0.52;2.79;0.49;0.55;0.25;;0.72;3.09;0.43;0.53;0.32;0.79;0.85;0.35;0.53;0.49;0.67;0.61;0.83;0.56;1.36;0.3
NO;uur;µg/m³;20230410 02:00;20230410 03:00;0.11;0.37;-0.01;0.45;-0.27;0.53;0.16;0.89;1.16;0.8;-0.13;0.2;0.16;0.52;0.14;-0.06;0.03;120.83;0.42;0.37;-0.1;0.78;0.2;0.52;1.86;0.45;0.5;0.23;;0.89;1.79;0.36;0.43;0.48;1;0.5;0.28;0.43;0.28;0.59;0.49;0.78;0.83;2.7;0.36
NO;uur;µg/m³;20230410 03:00;20230410 04:00;0.11;0.56;-0.16;1.65;-0.29;0.27;0.17;0.63;0.44;1.87;-0.08;0.1;0.02;0.98;-0.03;0.04;0.12;61.59;0.34;0.24;0.12;0.77;0.3;0.54;2.03;0.57;0.38;0.21;;0.66;0.58;0.23;0.3;0.27;0.94;0.43;0.3;0.44;0.48;0.55;0.62;0.65;0.93;2.63;0.44
