,date-time,year,month,day,hour,NH3_Vredepeel,NH3_Zegveld,NH3_Wekerom
0,2022-01-01 0:00:00,2022,1,1,0,5.27,2.39,4.33
1,2022-01-01 1:00:00,2022,1,1,1,4.74,2.73,4.66
2,2022-01-01 2:00:00,2022,1,1,2,5.15,3.24,4.25
3,2022-01-01 3:00:00,2022,1,1,3,4.45,3.40,4.54
4,2022-01-01 4:00:00,2022,1,1,4,5.82,6.48,4.18
5,2022-01-01 5:00:00,2022,1,1,5,6.61,10.59,5.44
6,2022-01-01 6:00:00,2022,1,1,6,7.65,9.51,5.05
7,2022-01-01 7:00:00,2022,1,1,7,7.15,6.36,5.08
8,2022-01-01 8:00:00,2022,1,1,8,6.83,5.60,5.34
9,2022-01-01 9:00:00,2022,1,1,9,7.06,6.92,5.99
10,2022-01-01 10:00:00,2022,1,1,10,7.46,9.52,6.66
11,2022-01-01 11:00:00,2022,1,1,11,8.09,7.71,5.71
12,2022-01-01 12:00:00,2022,1,1,12,10.19,7.82,5.54
13,2022-01-01 13:00:00,2022,1,1,13,8.82,8.45,5.85
14,2022-01-01 14:00:00,2022,1,1,14,8.79,7.38,5.59
15,2022-01-01 15:00:00,2022,1,1,15,11.14,6.61,6.33
16,2022-01-01 16:00:00,2022,1,1,16,14.30,8.08,5.97
17,2022-01-01 17:00:00,2022,1,1,17,9.63,8.03,6.18
18,2022-01-01 18:00:00,2022,1,1,18,7.65,8.42,5.84
19,2022-01-01 19:00:00,2022,1,1,19,8.25,8.73,5.55
20,2022-01-01 20:00:00,2022,1,1,20,8.45,10.08,5.27
21,2022-01-01 21:00:00,2022,1,1,21,9.13,8.18,5.47
22,2022-01-01 22:00:00,2022,1,1,22,12.37,6.11,5.49
23,2022-01-01 23:00:00,2022,1,1,23,13.40,5.87,5.64
24,2022-01-02 0:00:00,2022,1,2,0,7.75,8.83,5.20
25,2022-01-02 1:00:00,2022,1,2,1,7.24,6.62,5.20
26,2022-01-02 2:00:00,2022,1,2,2,4.71,6.65,3.73
27,2022-01-02 3:00:00,2022,1,2,3,5.88,4.73,4.19
28,2022-01-02 4:00:00,2022,1,2,4,7.16,4.89,4.92
29,2022-01-02 5:00:00,2022,1,2,5,6.08,4.17,3.94
30,2022-01-02 6:00:00,2022,1,2,6,6.21,5.06,2.97
31,2022-01-02 7:00:00,2022,1,2,7,7.02,5.30,3.37
32,2022-01-02 8:00:00,2022,1,2,8,6.87,6.05,3.51
33,2022-01-02 9:00:00,2022,1,2,9,8.79,3.96,4.14
34,2022-01-02 10:00:00,2022,1,2,10,4.30,4.31,4.70
35,2022-01-02 11:00:00,2022,1,2,11,3.80,3.46,5.12
36,2022-01-02 12:00:00,2022,1,2,12,3.19,2.28,5.03
37,2022-01-02 13:00:00,2022,1,2,13,3.24,1.88,3.77
38,2022-01-02 14:00:00,2022,1,2,14,3.36,1.93,3.20
39,2022-01-02 15:00:00,2022,1,2,15,3.56,2.42,3.49
40,2022-01-02 16:00:00,2022,1,2,16,3.81,2.41,3.89
41,2022-01-02 17:00:00,2022,1,2,17,2.79,2.48,3.96
42,2022-01-02 18:00:00,2022,1,2,18,4.38,2.40,4.70
43,2022-01-02 19:00:00,2022,1,2,19,3.46,2.83,3.83
44,2022-01-02 20:00:00,2022,1,2,20,2.67,1.92,2.60
45,2022-01-02 21:00:00,2022,1,2,21,2.46,1.89,3.04
46,2022-01-02 22:00:00,2022,1,2,22,2.94,1.69,2.60
47,2022-01-02 23:00:00,2022,1,2,23,4.17,1.72,2.42
48,2022-01-03 0:00:00,2022,1,3,0,3.48,1.95,2.36
49,2022-01-03 1:00:00,2022,1,3,1,3.13,1.71,2.75
50,2022-01-03 2:00:00,2022,1,3,2,2.68,2.20,2.89
51,2022-01-03 3:00:00,2022,1,3,3,3.13,2.08,2.81
52,2022-01-03 4:00:00,2022,1,3,4,3.10,2.23,2.97
53,2022-01-03 5:00:00,2022,1,3,5,2.88,2.15,2.76
54,2022-01-03 6:00:00,2022,1,3,6,2.86,1.77,3.55
55,2022-01-03 7:00:00,2022,1,3,7,2.31,1.86,3.54
56,2022-01-03 8:00:00,2022,1,3,8,2.16,2.00,3.62
57,2022-01-03 9:00:00,2022,1,3,9,2.26,1.94,3.18
58,2022-01-03 10:00:00,2022,1,3,10,2.94,1.78,3.01
59,2022-01-03 11:00:00,2022,1,3,11,2.64,1.82,3.06
60,2022-01-03 12:00:00,2022,1,3,12,2.77,1.83,3.67
61,2022-01-03 13:00:00,2022,1,3,13,2.71,2.08,3.05
62,2022-01-03 14:00:00,2022,1,3,14,2.39,1.99,3.58
63,2022-01-03 15:00:00,2022,1,3,15,2.17,1.98,4.20
64,2022-01-03 16:00:00,2022,1,3,16,2.19,2.03,4.50
65,2022-01-03 17:00:00,2022,1,3,17,2.67,1.83,4.34
66,2022-01-03 18:00:00,2022,1,3,18,4.43,1.72,3.73
67,2022-01-03 19:00:00,2022,1,3,19,2.96,1.76,3.57
68,2022-01-03 20:00:00,2022,1,3,20,3.32,1.86,3.79
69,2022-01-03 21:00:00,2022,1,3,21,4.41,1.75,4.14
70,2022-01-03 22:00:00,2022,1,3,22,3.51,2.12,3.75
71,2022-01-03 23:00:00,2022,1,3,23,2.40,3.92,3.98
72,2022-01-04 0:00:00,2022,1,4,0,2.65,4.01,3.59
73,2022-01-04 1:00:00,2022,1,4,1,2.56,5.52,3.42
74,2022-01-04 2:00:00,2022,1,4,2,2.66,3.87,4.06
75,2022-01-04 3:00:00,2022,1,4,3,2.57,2.41,3.71
76,2022-01-04 4:00:00,2022,1,4,4,2.30,1.84,3.36
77,2022-01-04 5:00:00,2022,1,4,5,2.90,4.36,3.10
78,2022-01-04 6:00:00,2022,1,4,6,3.66,2.85,3.19
79,2022-01-04 7:00:00,2022,1,4,7,3.31,4.53,2.82
80,2022-01-04 8:00:00,2022,1,4,8,2.35,5.60,2.86
81,2022-01-04 9:00:00,2022,1,4,9,2.69,2.85,3.14
82,2022-01-04 10:00:00,2022,1,4,10,4.21,2.33,3.40
83,2022-01-04 11:00:00,2022,1,4,11,4.09,2.39,2.64
84,2022-01-04 12:00:00,2022,1,4,12,4.03,2.40,5.24
85,2022-01-04 13:00:00,2022,1,4,13,3.04,2.79,5.04
86,2022-01-04 14:00:00,2022,1,4,14,6.05,3.05,5.69
87,2022-01-04 15:00:00,2022,1,4,15,5.73,3.28,6.97
88,2022-01-04 16:00:00,2022,1,4,16,10.36,1.78,28.58
89,2022-01-04 17:00:00,2022,1,4,17,9.88,1.58,24.77
90,2022-01-04 18:00:00,2022,1,4,18,4.77,2.12,13.36
91,2022-01-04 19:00:00,2022,1,4,19,8.50,0.81,12.26
92,2022-01-04 20:00:00,2022,1,4,20,14.22,1.19,17.14
93,2022-01-04 21:00:00,2022,1,4,21,12.36,2.44,21.36
94,2022-01-04 22:00:00,2022,1,4,22,7.53,1.63,7.53
95,2022-01-04 23:00:00,2022,1,4,23,4.08,1.59,7.28
96,2022-01-05 0:00:00,2022,1,5,0,7.29,1.42,5.85
97,2022-01-05 1:00:00,2022,1,5,1,5.49,1.70,6.28
98,2022-01-05 2:00:00,2022,1,5,2,9.54,1.35,5.95
99,2022-01-05 3:00:00,2022,1,5,3,5.39,1.29,4.97
100,2022-01-05 4:00:00,2022,1,5,4,3.67,1.24,5.04
101,2022-01-05 5:00:00,2022,1,5,5,3.85,1.05,4.64
102,2022-01-05 6:00:00,2022,1,5,6,3.55,1.16,3.73
103,2022-01-05 7:00:00,2022,1,5,7,3.69,0.97,3.39
104,2022-01-05 8:00:00,2022,1,5,8,4.12,0.96,2.90
105,2022-01-05 9:00:00,2022,1,5,9,3.79,0.86,1.88
106,2022-01-05 10:00:00,2022,1,5,10,2.84,1.06,1.77
107,2022-01-05 11:00:00,2022,1,5,11,3.06,0.90,2.07
108,2022-01-05 12:00:00,2022,1,5,12,3.01,0.55,2.48
109,2022-01-05 13:00:00,2022,1,5,13,4.21,0.68,2.64
110,2022-01-05 14:00:00,2022,1,5,14,4.24,0.80,4.23
111,2022-01-05 15:00:00,2022,1,5,15,4.74,0.74,5.93
112,2022-01-05 16:00:00,2022,1,5,16,5.93,0.89,9.96
113,2022-01-05 17:00:00,2022,1,5,17,6.08,0.97,12.96
114,2022-01-05 18:00:00,2022,1,5,18,3.56,0.58,19.04
115,2022-01-05 19:00:00,2022,1,5,19,3.56,0.81,15.35
116,2022-01-05 20:00:00,2022,1,5,20,6.12,1.02,11.01
117,2022-01-05 21:00:00,2022,1,5,21,7.86,0.70,7.96
118,2022-01-05 22:00:00,2022,1,5,22,9.05,0.91,6.85
119,2022-01-05 23:00:00,2022,1,5,23,4.86,0.97,8.98
120,2022-01-06 0:00:00,2022,1,6,0,12.00,1.32,6.45
121,2022-01-06 1:00:00,2022,1,6,1,12.29,1.01,6.11
122,2022-01-06 2:00:00,2022,1,6,2,6.61,1.38,7.75
123,2022-01-06 3:00:00,2022,1,6,3,17.84,3.19,11.18
124,2022-01-06 4:00:00,2022,1,6,4,14.04,1.89,12.19
125,2022-01-06 5:00:00,2022,1,6,5,11.24,2.39,10.33
126,2022-01-06 6:00:00,2022,1,6,6,12.59,5.07,7.95
127,2022-01-06 7:00:00,2022,1,6,7,10.55,7.88,9.71
128,2022-01-06 8:00:00,2022,1,6,8,7.11,5.93,10.66
129,2022-01-06 9:00:00,2022,1,6,9,6.24,12.63,17.26
130,2022-01-06 10:00:00,2022,1,6,10,6.20,8.10,19.56
131,2022-01-06 11:00:00,2022,1,6,11,6.39,5.11,8.24
132,2022-01-06 12:00:00,2022,1,6,12,4.65,3.33,6.52
133,2022-01-06 13:00:00,2022,1,6,13,3.35,2.30,5.09
134,2022-01-06 14:00:00,2022,1,6,14,3.42,2.34,5.18
135,2022-01-06 15:00:00,2022,1,6,15,3.29,3.29,4.94
136,2022-01-06 16:00:00,2022,1,6,16,3.91,3.75,4.25
137,2022-01-06 17:00:00,2022,1,6,17,6.73,3.08,6.73
138,2022-01-06 18:00:00,2022,1,6,18,5.91,4.74,7.05
139,2022-01-06 19:00:00,2022,1,6,19,4.20,4.95,5.49
140,2022-01-06 20:00:00,2022,1,6,20,3.39,3.76,3.69
141,2022-01-06 21:00:00,2022,1,6,21,4.41,3.40,3.37
142,2022-01-06 22:00:00,2022,1,6,22,6.84,2.75,3.27
143,2022-01-06 23:00:00,2022,1,6,23,7.34,3.37,2.98
144,2022-01-07 0:00:00,2022,1,7,0,5.88,2.00,2.79
145,2022-01-07 1:00:00,2022,1,7,1,3.45,2.37,2.22
146,2022-01-07 2:00:00,2022,1,7,2,1.40,1.51,1.53
147,2022-01-07 3:00:00,2022,1,7,3,2.08,1.64,1.68
148,2022-01-07 4:00:00,2022,1,7,4,1.17,2.31,1.86
149,2022-01-07 5:00:00,2022,1,7,5,1.12,2.50,1.36
150,2022-01-07 6:00:00,2022,1,7,6,1.28,1.63,1.51
151,2022-01-07 7:00:00,2022,1,7,7,1.84,2.62,1.64
152,2022-01-07 8:00:00,2022,1,7,8,1.66,1.75,1.78
153,2022-01-07 9:00:00,2022,1,7,9,1.88,2.28,2.09
154,2022-01-07 10:00:00,2022,1,7,10,1.92,2.72,2.40
155,2022-01-07 11:00:00,2022,1,7,11,1.40,3.03,2.49
156,2022-01-07 12:00:00,2022,1,7,12,1.62,2.69,3.66
157,2022-01-07 13:00:00,2022,1,7,13,1.92,1.56,4.36
158,2022-01-07 14:00:00,2022,1,7,14,2.18,2.63,3.61
159,2022-01-07 15:00:00,2022,1,7,15,1.12,2.60,2.47
160,2022-01-07 16:00:00,2022,1,7,16,1.76,6.43,1.98
161,2022-01-07 17:00:00,2022,1,7,17,2.42,2.82,2.07
162,2022-01-07 18:00:00,2022,1,7,18,2.29,3.08,3.63
163,2022-01-07 19:00:00,2022,1,7,19,1.62,5.05,2.21
164,2022-01-07 20:00:00,2022,1,7,20,2.17,4.42,2.60
165,2022-01-07 21:00:00,2022,1,7,21,3.81,1.10,7.25
166,2022-01-07 22:00:00,2022,1,7,22,5.14,5.03,3.04
167,2022-01-07 23:00:00,2022,1,7,23,3.40,2.37,3.02
168,2022-01-08 0:00:00,2022,1,8,0,2.96,5.02,3.42
169,2022-01-08 1:00:00,2022,1,8,1,2.00,3.66,2.52
170,2022-01-08 2:00:00,2022,1,8,2,6.43,3.74,4.62
171,2022-01-08 3:00:00,2022,1,8,3,4.27,4.23,13.44
172,2022-01-08 4:00:00,2022,1,8,4,6.53,5.34,4.64
173,2022-01-08 5:00:00,2022,1,8,5,2.27,6.81,4.51
174,2022-01-08 6:00:00,2022,1,8,6,3.05,4.04,3.59
175,2022-01-08 7:00:00,2022,1,8,7,2.48,7.55,3.48
176,2022-01-08 8:00:00,2022,1,8,8,4.28,4.18,3.90
177,2022-01-08 9:00:00,2022,1,8,9,3.50,4.71,4.41
178,2022-01-08 10:00:00,2022,1,8,10,2.55,5.02,4.37
179,2022-01-08 11:00:00,2022,1,8,11,2.73,4.60,3.07
180,2022-01-08 12:00:00,2022,1,8,12,3.51,3.66,3.02
181,2022-01-08 13:00:00,2022,1,8,13,4.30,2.57,2.92
182,2022-01-08 14:00:00,2022,1,8,14,2.65,1.33,2.42
183,2022-01-08 15:00:00,2022,1,8,15,1.11,1.52,1.98
184,2022-01-08 16:00:00,2022,1,8,16,1.01,0.57,2.04
185,2022-01-08 17:00:00,2022,1,8,17,1.83,0.92,1.96
186,2022-01-08 18:00:00,2022,1,8,18,1.65,1.09,1.94
187,2022-01-08 19:00:00,2022,1,8,19,1.38,1.14,1.67
188,2022-01-08 20:00:00,2022,1,8,20,1.61,1.08,1.47
189,2022-01-08 21:00:00,2022,1,8,21,1.93,1.35,1.66
190,2022-01-08 22:00:00,2022,1,8,22,1.52,1.81,1.70
191,2022-01-08 23:00:00,2022,1,8,23,1.21,1.09,1.81
192,2022-01-09 0:00:00,2022,1,9,0,1.27,0.46,1.56
193,2022-01-09 1:00:00,2022,1,9,1,3.92,0.57,2.90
194,2022-01-09 2:00:00,2022,1,9,2,0.48,0.66,4.06
195,2022-01-09 3:00:00,2022,1,9,3,1.21,0.61,11.74
196,2022-01-09 4:00:00,2022,1,9,4,1.73,0.54,8.76
197,2022-01-09 5:00:00,2022,1,9,5,3.00,0.42,4.36
198,2022-01-09 6:00:00,2022,1,9,6,2.09,0.58,3.89
199,2022-01-09 7:00:00,2022,1,9,7,2.72,0.71,2.36
200,2022-01-09 8:00:00,2022,1,9,8,3.90,0.70,2.55
201,2022-01-09 9:00:00,2022,1,9,9,2.55,0.92,2.73
202,2022-01-09 10:00:00,2022,1,9,10,1.94,0.81,3.23
203,2022-01-09 11:00:00,2022,1,9,11,3.29,0.69,2.88
204,2022-01-09 12:00:00,2022,1,9,12,3.48,0.71,3.03
205,2022-01-09 13:00:00,2022,1,9,13,2.80,0.89,4.37
206,2022-01-09 14:00:00,2022,1,9,14,3.51,0.63,5.42
207,2022-01-09 15:00:00,2022,1,9,15,1.93,0.90,5.43
208,2022-01-09 16:00:00,2022,1,9,16,6.16,1.09,6.26
209,2022-01-09 17:00:00,2022,1,9,17,8.95,2.16,5.39
210,2022-01-09 18:00:00,2022,1,9,18,11.52,3.30,4.92
211,2022-01-09 19:00:00,2022,1,9,19,4.62,2.42,4.18
212,2022-01-09 20:00:00,2022,1,9,20,4.82,4.77,4.07
213,2022-01-09 21:00:00,2022,1,9,21,5.16,9.45,3.92
214,2022-01-09 22:00:00,2022,1,9,22,5.43,8.20,3.60
215,2022-01-09 23:00:00,2022,1,9,23,6.54,6.56,7.70
216,2022-01-10 0:00:00,2022,1,10,0,7.19,6.91,11.10
217,2022-01-10 1:00:00,2022,1,10,1,7.45,9.09,13.68
218,2022-01-10 2:00:00,2022,1,10,2,9.75,9.95,22.04
219,2022-01-10 3:00:00,2022,1,10,3,9.38,8.75,16.26
220,2022-01-10 4:00:00,2022,1,10,4,10.95,8.78,21.30
221,2022-01-10 5:00:00,2022,1,10,5,11.74,10.05,18.45
222,2022-01-10 6:00:00,2022,1,10,6,13.79,9.18,19.97
223,2022-01-10 7:00:00,2022,1,10,7,14.36,10.21,13.75
224,2022-01-10 8:00:00,2022,1,10,8,16.44,9.14,11.49
225,2022-01-10 9:00:00,2022,1,10,9,15.30,9.87,13.14
226,2022-01-10 10:00:00,2022,1,10,10,11.30,9.65,9.68
227,2022-01-10 11:00:00,2022,1,10,11,11.65,9.42,9.89
228,2022-01-10 12:00:00,2022,1,10,12,9.73,9.20,8.09
229,2022-01-10 13:00:00,2022,1,10,13,11.35,8.98,9.57
230,2022-01-10 14:00:00,2022,1,10,14,11.58,8.76,7.38
231,2022-01-10 15:00:00,2022,1,10,15,11.81,8.54,8.12
232,2022-01-10 16:00:00,2022,1,10,16,12.41,8.32,10.51
233,2022-01-10 17:00:00,2022,1,10,17,12.20,8.10,13.13
234,2022-01-10 18:00:00,2022,1,10,18,11.80,7.87,8.71
235,2022-01-10 19:00:00,2022,1,10,19,11.41,7.65,4.64
236,2022-01-10 20:00:00,2022,1,10,20,11.01,7.43,4.76
237,2022-01-10 21:00:00,2022,1,10,21,9.05,7.21,2.14
238,2022-01-10 22:00:00,2022,1,10,22,8.57,6.99,2.81
239,2022-01-10 23:00:00,2022,1,10,23,9.94,6.77,3.00
240,2022-01-11 0:00:00,2022,1,11,0,9.49,6.55,2.85
241,2022-01-11 1:00:00,2022,1,11,1,6.59,6.32,2.70
242,2022-01-11 2:00:00,2022,1,11,2,7.15,6.10,3.41
243,2022-01-11 3:00:00,2022,1,11,3,6.66,5.88,3.74
244,2022-01-11 4:00:00,2022,1,11,4,5.20,5.66,5.34
245,2022-01-11 5:00:00,2022,1,11,5,6.94,5.44,5.01
246,2022-01-11 6:00:00,2022,1,11,6,7.06,5.22,4.72
247,2022-01-11 7:00:00,2022,1,11,7,6.98,5.00,4.51
248,2022-01-11 8:00:00,2022,1,11,8,10.64,4.77,4.98
249,2022-01-11 9:00:00,2022,1,11,9,8.95,4.55,5.56
250,2022-01-11 10:00:00,2022,1,11,10,8.55,4.33,6.17
251,2022-01-11 11:00:00,2022,1,11,11,10.68,4.31,5.03
252,2022-01-11 12:00:00,2022,1,11,12,10.54,4.78,4.66
253,2022-01-11 13:00:00,2022,1,11,13,8.65,5.79,5.21
254,2022-01-11 14:00:00,2022,1,11,14,7.78,5.75,4.90
255,2022-01-11 15:00:00,2022,1,11,15,8.39,5.63,5.50
256,2022-01-11 16:00:00,2022,1,11,16,18.68,7.07,7.00
257,2022-01-11 17:00:00,2022,1,11,17,21.88,3.53,7.53
258,2022-01-11 18:00:00,2022,1,11,18,19.32,6.47,9.62
259,2022-01-11 19:00:00,2022,1,11,19,14.61,8.41,10.97
260,2022-01-11 20:00:00,2022,1,11,20,15.41,10.76,6.93
261,2022-01-11 21:00:00,2022,1,11,21,16.84,9.87,6.89
262,2022-01-11 22:00:00,2022,1,11,22,19.35,3.32,7.72
263,2022-01-11 23:00:00,2022,1,11,23,17.59,5.62,5.53
264,2022-01-12 0:00:00,2022,1,12,0,18.61,1.28,5.30
265,2022-01-12 1:00:00,2022,1,12,1,19.68,1.68,2.69
266,2022-01-12 2:00:00,2022,1,12,2,18.13,3.15,2.08
267,2022-01-12 3:00:00,2022,1,12,3,13.72,2.31,4.85
268,2022-01-12 4:00:00,2022,1,12,4,10.79,7.26,3.10
269,2022-01-12 5:00:00,2022,1,12,5,8.66,8.61,3.61
270,2022-01-12 6:00:00,2022,1,12,6,4.61,7.19,9.95
271,2022-01-12 7:00:00,2022,1,12,7,6.43,5.77,20.25
272,2022-01-12 8:00:00,2022,1,12,8,8.26,8.98,11.22
273,2022-01-12 9:00:00,2022,1,12,9,6.94,4.70,4.04
274,2022-01-12 10:00:00,2022,1,12,10,9.97,4.32,4.60
275,2022-01-12 11:00:00,2022,1,12,11,6.82,1.97,7.83
276,2022-01-12 12:00:00,2022,1,12,12,7.22,0.70,13.68
277,2022-01-12 13:00:00,2022,1,12,13,8.74,0.90,10.15
278,2022-01-12 14:00:00,2022,1,12,14,8.36,1.06,10.98
279,2022-01-12 15:00:00,2022,1,12,15,7.78,2.10,7.96
280,2022-01-12 16:00:00,2022,1,12,16,8.43,3.17,5.50
281,2022-01-12 17:00:00,2022,1,12,17,7.97,1.75,6.62
282,2022-01-12 18:00:00,2022,1,12,18,5.04,1.66,4.21
283,2022-01-12 19:00:00,2022,1,12,19,3.09,1.41,4.17
284,2022-01-12 20:00:00,2022,1,12,20,3.52,1.07,3.04
285,2022-01-12 21:00:00,2022,1,12,21,3.13,0.81,2.47
286,2022-01-12 22:00:00,2022,1,12,22,2.83,0.28,1.59
287,2022-01-12 23:00:00,2022,1,12,23,3.83,0.60,1.81
288,2022-01-13 0:00:00,2022,1,13,0,1.84,1.50,1.82
289,2022-01-13 1:00:00,2022,1,13,1,2.33,1.76,2.16
290,2022-01-13 2:00:00,2022,1,13,2,2.48,1.73,2.26
291,2022-01-13 3:00:00,2022,1,13,3,2.86,1.50,2.38
292,2022-01-13 4:00:00,2022,1,13,4,3.70,0.49,1.84
293,2022-01-13 5:00:00,2022,1,13,5,2.28,0.39,1.97
294,2022-01-13 6:00:00,2022,1,13,6,1.40,0.49,2.05
295,2022-01-13 7:00:00,2022,1,13,7,1.70,0.85,2.39
296,2022-01-13 8:00:00,2022,1,13,8,1.04,0.29,2.58
297,2022-01-13 9:00:00,2022,1,13,9,1.74,0.41,2.33
298,2022-01-13 10:00:00,2022,1,13,10,1.68,0.34,2.80
299,2022-01-13 11:00:00,2022,1,13,11,1.67,0.48,2.98
300,2022-01-13 12:00:00,2022,1,13,12,1.97,0.71,2.73
301,2022-01-13 13:00:00,2022,1,13,13,2.15,0.83,2.52
302,2022-01-13 14:00:00,2022,1,13,14,2.79,1.43,2.46
303,2022-01-13 15:00:00,2022,1,13,15,3.49,0.79,2.44
304,2022-01-13 16:00:00,2022,1,13,16,2.27,0.81,4.01
305,2022-01-13 17:00:00,2022,1,13,17,2.56,0.83,3.13
306,2022-01-13 18:00:00,2022,1,13,18,2.85,0.84,5.35
307,2022-01-13 19:00:00,2022,1,13,19,6.09,0.86,3.84
308,2022-01-13 20:00:00,2022,1,13,20,3.52,0.88,3.72
309,2022-01-13 21:00:00,2022,1,13,21,2.58,0.90,2.93
310,2022-01-13 22:00:00,2022,1,13,22,2.50,0.91,3.19
311,2022-01-13 23:00:00,2022,1,13,23,2.49,0.93,3.33
312,2022-01-14 0:00:00,2022,1,14,0,1.93,0.95,3.28
313,2022-01-14 1:00:00,2022,1,14,1,2.04,0.97,2.98
314,2022-01-14 2:00:00,2022,1,14,2,2.24,0.98,3.37
315,2022-01-14 3:00:00,2022,1,14,3,2.80,1.00,3.11
316,2022-01-14 4:00:00,2022,1,14,4,4.03,1.02,3.47
317,2022-01-14 5:00:00,2022,1,14,5,4.01,1.04,4.16
318,2022-01-14 6:00:00,2022,1,14,6,2.82,1.06,4.51
319,2022-01-14 7:00:00,2022,1,14,7,3.85,1.07,3.68
320,2022-01-14 8:00:00,2022,1,14,8,4.92,1.09,4.70
321,2022-01-14 9:00:00,2022,1,14,9,4.62,1.11,4.48
322,2022-01-14 10:00:00,2022,1,14,10,5.88,1.13,6.24
323,2022-01-14 11:00:00,2022,1,14,11,5.93,1.14,6.81
324,2022-01-14 12:00:00,2022,1,14,12,7.57,1.16,7.12
325,2022-01-14 13:00:00,2022,1,14,13,8.36,1.18,7.51
326,2022-01-14 14:00:00,2022,1,14,14,7.05,0.28,7.36
327,2022-01-14 15:00:00,2022,1,14,15,8.02,3.15,5.89
328,2022-01-14 16:00:00,2022,1,14,16,8.16,2.06,6.06
329,2022-01-14 17:00:00,2022,1,14,17,10.64,2.87,7.05
330,2022-01-14 18:00:00,2022,1,14,18,10.20,1.55,5.07
331,2022-01-14 19:00:00,2022,1,14,19,10.26,1.58,6.99
332,2022-01-14 20:00:00,2022,1,14,20,6.00,1.49,5.86
333,2022-01-14 21:00:00,2022,1,14,21,4.00,1.93,10.15
334,2022-01-14 22:00:00,2022,1,14,22,3.04,1.36,7.93
335,2022-01-14 23:00:00,2022,1,14,23,4.64,0.78,9.37
336,2022-01-15 0:00:00,2022,1,15,0,2.02,0.78,7.71
337,2022-01-15 1:00:00,2022,1,15,1,6.01,1.03,3.98
338,2022-01-15 2:00:00,2022,1,15,2,-0.02,1.03,3.36
339,2022-01-15 3:00:00,2022,1,15,3,-0.26,1.96,2.83
340,2022-01-15 4:00:00,2022,1,15,4,-0.51,2.21,2.79
341,2022-01-15 5:00:00,2022,1,15,5,-0.34,0.76,2.75
342,2022-01-15 6:00:00,2022,1,15,6,-0.18,1.09,2.13
343,2022-01-15 7:00:00,2022,1,15,7,-0.49,0.31,2.51
344,2022-01-15 8:00:00,2022,1,15,8,-0.19,-0.09,2.92
345,2022-01-15 9:00:00,2022,1,15,9,0.03,0.40,2.57
346,2022-01-15 10:00:00,2022,1,15,10,0.29,-0.14,1.98
347,2022-01-15 11:00:00,2022,1,15,11,0.00,0.41,1.22
348,2022-01-15 12:00:00,2022,1,15,12,0.38,2.09,2.22
349,2022-01-15 13:00:00,2022,1,15,13,0.56,2.45,2.01
350,2022-01-15 14:00:00,2022,1,15,14,2.43,2.63,2.19
351,2022-01-15 15:00:00,2022,1,15,15,2.12,2.81,1.11
352,2022-01-15 16:00:00,2022,1,15,16,2.84,2.95,1.76
353,2022-01-15 17:00:00,2022,1,15,17,3.18,2.77,2.25
354,2022-01-15 18:00:00,2022,1,15,18,2.37,3.23,3.59
355,2022-01-15 19:00:00,2022,1,15,19,2.18,3.46,4.08
356,2022-01-15 20:00:00,2022,1,15,20,2.70,3.57,3.93
357,2022-01-15 21:00:00,2022,1,15,21,2.97,4.31,3.31
358,2022-01-15 22:00:00,2022,1,15,22,2.37,5.26,3.44
359,2022-01-15 23:00:00,2022,1,15,23,2.58,5.02,3.68
360,2022-01-16 0:00:00,2022,1,16,0,3.45,4.26,3.36
361,2022-01-16 1:00:00,2022,1,16,1,4.19,5.48,3.72
362,2022-01-16 2:00:00,2022,1,16,2,4.40,6.04,2.84
363,2022-01-16 3:00:00,2022,1,16,3,3.60,2.95,2.31
364,2022-01-16 4:00:00,2022,1,16,4,2.37,2.83,2.64
365,2022-01-16 5:00:00,2022,1,16,5,2.89,2.88,3.02
366,2022-01-16 6:00:00,2022,1,16,6,4.12,3.46,3.55
367,2022-01-16 7:00:00,2022,1,16,7,3.81,2.81,3.32
368,2022-01-16 8:00:00,2022,1,16,8,3.01,1.71,3.13
369,2022-01-16 9:00:00,2022,1,16,9,6.48,1.96,3.73
370,2022-01-16 10:00:00,2022,1,16,10,3.82,2.09,4.74
371,2022-01-16 11:00:00,2022,1,16,11,3.76,2.21,4.21
372,2022-01-16 12:00:00,2022,1,16,12,2.63,2.40,3.49
373,2022-01-16 13:00:00,2022,1,16,13,3.11,3.07,3.10
374,2022-01-16 14:00:00,2022,1,16,14,3.40,3.12,3.35
375,2022-01-16 15:00:00,2022,1,16,15,2.64,2.35,3.98
376,2022-01-16 16:00:00,2022,1,16,16,2.46,1.66,2.59
377,2022-01-16 17:00:00,2022,1,16,17,2.53,2.06,3.50
378,2022-01-16 18:00:00,2022,1,16,18,2.64,1.90,4.23
379,2022-01-16 19:00:00,2022,1,16,19,2.64,2.36,5.04
380,2022-01-16 20:00:00,2022,1,16,20,2.36,1.68,5.82
381,2022-01-16 21:00:00,2022,1,16,21,2.49,2.05,5.62
382,2022-01-16 22:00:00,2022,1,16,22,2.02,2.41,6.30
383,2022-01-16 23:00:00,2022,1,16,23,2.85,2.41,9.44
384,2022-01-17 0:00:00,2022,1,17,0,2.83,2.11,20.27
385,2022-01-17 1:00:00,2022,1,17,1,6.97,2.08,9.65
386,2022-01-17 2:00:00,2022,1,17,2,3.33,2.49,5.28
