Export;EXP-2023-001 (20231211 15:27);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;20231108 02:00;20231108 03:00;3.14;4.87;2.94;3.51;3.34;;20.08;9.68;6.63;12.56;12.84;7.51;5.24;6.2;11.49;3.76;6.4;22.47;4.97;11.55;3.41;8.93;13.9;23.11;8.33;3.23;3.58;6.64;8.35;8.27;10.83;7.06;7.64;8.15;6.61;10.09;6.11;6.22;9.2;6.62;6.32;5.94;3.66;6.76;5.54
NO2;uur;µg/m³;20231108 03:00;20231108 04:00;3.33;4.46;3.35;3.24;2.86;;21.22;6.96;4.99;12.2;13.75;7.93;5.44;5.81;7.39;3.6;4.83;17.15;5.77;11.15;3.78;7.66;15.33;27.85;8.93;3.54;3.21;6.18;9.34;9.32;11.5;6.61;9.41;11.72;6.14;9.23;5.96;6.07;8.37;5.36;5.61;5.4;2.62;6.94;5.81
NO2;uur;µg/m³;20231108 04:00;20231108 05:00;6.51;4.16;3.58;3.58;2.95;;17.19;7.13;5.65;11.99;12.49;6.74;4.35;5.86;9.48;3.68;9.41;18.58;7.41;8.3;2.63;18.13;14.68;20.19;25.82;3.32;3.62;6.83;10.26;9.83;11.76;8.77;9.9;9.96;5.89;9.12;5.69;5.6;6.54;5.3;5.4;4.92;2;7.04;6.1
NO2;uur;µg/m³;20231108 05:00;20231108 06:00;6.03;4.05;4.72;4.73;3.54;;14.27;9.25;9.53;13.66;14.06;8.38;6.33;6.13;6.05;4.94;19.31;28.45;7.29;10.47;3.82;22.11;14.48;24.8;30.94;5.35;7.81;8.66;9.07;9.92;12.94;13.12;9.52;9.31;5.57;9.58;6.11;5.62;8.25;6.43;6.67;4.85;3.1;8.44;6.04
NO2;uur;µg/m³;20231108 06:00;20231108 07:00;6.8;4.69;5.58;7.56;7.45;;14.09;13.14;16.95;22.52;14.24;11.34;8.84;7.03;7.44;5.39;19.03;26.94;10.3;22.62;14.82;20.33;21.47;30.9;34.01;13.16;16.66;9.58;12.39;14.34;19.82;23.97;11.86;10.28;6.16;9.56;8.61;7.31;8.89;8.2;9.97;5.13;5.29;13.12;7.71
NO2;uur;µg/m³;20231108 07:00;20231108 08:00;7.13;6.42;5.87;9.46;8.95;;15.71;18.82;28.85;29.21;21.09;9.17;11.99;9.15;7.45;6.42;18.44;22.52;11.7;28.79;15.33;26.42;18.5;31.52;35.28;30.55;22.87;10.53;11.17;21.78;25.78;27.8;18.25;16.56;6.69;10.7;13.59;14.15;10.03;8.36;13.28;6.58;7;19.75;11.15
NO2;uur;µg/m³;20231108 08:00;20231108 09:00;7.54;8.59;5.64;12.29;8.45;;20.68;14.67;33.12;36.9;22.11;12.82;10.82;11.48;10.72;7.78;21.21;25.37;13.4;21.2;20.59;27.81;21.02;32.34;37.73;21.68;26.82;12.35;12.13;25.62;29.04;26.09;22.18;15.06;7.54;13.29;18.96;16.11;9.75;10.18;13.32;7.14;9.79;25.24;11.57
NO2;uur;µg/m³;20231108 09:00;20231108 10:00;7.62;8.15;3.97;9.55;7.18;;18.15;13.36;20.92;25.66;18.89;17.87;9.9;11.06;8.14;6.81;17.34;20.27;11.96;19.18;17.27;23.66;19.25;25.94;28.74;18.51;22.88;14.14;13.4;25.33;27.06;25.82;21.53;15.9;7.5;12.05;16.52;14.55;8.93;9.96;12.05;6.84;9.27;18.17;11.12
NO2;uur;µg/m³;20231108 10:00;20231108 11:00;5.66;7.12;3.98;7.27;5.34;;16.11;12.6;14.48;22.72;15.45;15.05;7.7;9.24;8.24;5.96;16;18.18;11.19;15.67;;19.13;19.26;22.33;23.19;17.26;20.31;12.45;11.6;23.5;25.72;25.93;20.34;15.04;7.16;9.66;13.58;11.26;9.87;9.44;11.15;6.63;8;19.84;9.73
NO2;uur;µg/m³;20231108 11:00;20231108 12:00;4.83;5.6;3.15;6.54;4.41;;13.36;10.46;14.35;21.52;12.64;11.63;6.47;7.78;6.68;6.72;14.03;14.54;8.31;13.47;;16.82;18.08;20.83;21.62;21.57;19.96;12.98;10.28;22.11;21.94;25.02;17.86;11.03;7.94;10.61;11.86;9.26;9.91;9.17;13.11;6.6;7.79;19.56;9.85
NO2;uur;µg/m³;20231108 12:00;20231108 13:00;3.79;4.85;2.82;8.47;4.21;;13.52;9.69;13.85;23.43;10.38;10.57;5.65;7.35;7.27;6.45;15.43;14.8;7.73;12.46;13.22;17.77;17.45;16.09;24;21.53;19.35;9.87;11.78;18.8;21.35;21.4;13.78;8.48;6.69;8.57;12.08;9.44;9.47;8.72;12.46;7.51;7.93;18.39;9.26
NO2;uur;µg/m³;20231108 13:00;20231108 14:00;3.6;3.78;2.57;10.51;4.41;;11.51;7.02;11.13;18.93;9.48;10.41;5.12;5.5;8.82;9.5;15.85;12.87;8.61;10.39;12.12;18.02;16.05;19.21;22.21;17.63;16.7;9.54;11.47;17.96;20.96;20.93;12.39;7.65;5.36;7.26;10.93;7.47;7.45;8.76;12.75;8.15;9.76;19.03;9.99
NO2;uur;µg/m³;20231108 14:00;20231108 15:00;4.18;4.17;2.66;10.47;5.08;4.77;15.23;7.84;14.77;21.3;10.65;9.16;5.92;7.26;12.84;9.04;16.59;15.32;10.46;9.46;12.67;18.51;15.24;19.89;21.75;17.03;15.44;8.92;8.91;16.73;21.6;23.32;13.71;8.1;5.8;7.54;10.65;7.18;6.51;7.62;11.73;6.56;8.63;20.3;10.37
NO2;uur;µg/m³;20231108 15:00;20231108 16:00;4.06;5.28;3.65;9.36;4.93;5.82;11.32;10.52;13.33;24.83;10.56;9.15;5.89;8.98;11;8.43;15.77;21.8;11.69;9.73;12.14;18.66;16.03;21.61;22.29;16.39;15.75;7.43;7.61;17.65;22.27;25.42;13.88;7.91;7.91;6.89;12.83;9.01;5.21;6.25;9.78;5.59;8.37;22.16;11.54
NO2;uur;µg/m³;20231108 16:00;20231108 17:00;7.49;6.5;4;8.04;5.15;6.29;8.85;9.87;14;25.24;11.18;11.81;6.14;7.92;10.55;7.26;15.29;20.81;12.32;10.42;13.89;17.81;15.43;14.48;22.98;16.58;15.18;6.96;7.85;14.89;20.76;18.14;12.43;7.9;9.91;7.14;13.3;10.22;5.73;7.05;8.16;8.01;6.52;17.89;11.85
NO2;uur;µg/m³;20231108 17:00;20231108 18:00;4.31;5.63;3.28;7.59;6.09;5.64;12.79;9.28;13.33;20.2;10.38;11.82;6.75;8.35;8.34;7.58;16.51;12.44;7.93;9.88;10.99;17.77;15.57;17.1;23.59;16.13;14.03;6.66;9.18;14.13;18.62;22.02;12.9;9.24;6.44;6.3;13.64;14.39;6.14;5.63;6.53;6.87;6.23;16.42;8.45
NO2;uur;µg/m³;20231108 18:00;20231108 19:00;7.06;4.62;3.07;6.1;4.62;4.82;12.63;8.12;10.09;15.9;10.64;8.61;5.54;7.73;7.39;7.53;14.49;10.94;6.86;9.2;10.6;18.05;16.09;17.03;22.25;16.7;13.43;6.22;10.52;13.03;17.81;18.68;10.13;7.78;9.33;7.74;12.06;9.73;6.36;4.83;5.98;5.74;5.45;12.48;7.28
NO2;uur;µg/m³;20231108 19:00;20231108 20:00;3.83;4.6;2.3;4.96;3.5;4.42;11.84;6.78;10.23;12.61;9.23;7.94;5.86;7.31;7.61;7.04;12.59;9.2;5.45;8.12;10.31;16.66;14.74;16.68;17.53;14.01;11.48;5.62;10.5;11.5;14.54;16.68;9.46;7.19;9.8;7.03;9.86;8.86;5.6;4.4;5.93;6.58;4.34;9.62;5.53
NO2;uur;µg/m³;20231108 20:00;20231108 21:00;2.37;4.47;1.96;3.67;3.04;3.76;10.67;5.56;7.83;12.03;8.27;7.14;4.75;6.56;7.27;5.98;11.23;8.4;5.93;7.57;9.05;15.86;12.71;11.58;17.13;11.32;10.15;4.99;8.2;11.06;13.36;12.9;8.42;5.24;8.87;6.84;8.16;7.41;5.2;3.69;5.95;5.95;4.04;10.37;5.14
NO2;uur;µg/m³;20231108 21:00;20231108 22:00;1.93;3.73;1.62;2.97;2.41;3.29;9.74;4.1;6.03;10.05;6.71;6.48;3.18;5.63;8.47;5.24;10.58;7.29;4.91;6.09;8.57;14.25;13.5;14.61;14.84;9.61;9.34;4.57;7.25;10.63;11.66;11.5;7.92;4.91;7.88;6.33;6.5;5.24;4.7;3.69;5.99;4.73;3.88;8.93;4.82
NO2;uur;µg/m³;20231108 22:00;20231108 23:00;1.49;2.92;1.53;2.62;2.02;3;10.67;3.69;4.49;8.01;5.86;6.31;2.83;4.4;6.61;4.64;12.23;6.78;4.57;5.09;8.71;15.3;11.7;10.35;15.61;9.23;9.35;4.19;6.22;10.02;10.45;12.64;7.31;4.06;6.11;5.99;6.19;4.18;4.14;3.93;5.39;4.2;3.92;8.61;4.33
NO2;uur;µg/m³;20231108 23:00;20231109 00:00;1.33;2.86;1.21;2.47;1.7;2.83;10.4;3.57;6.55;10.46;5;5.79;2.43;3.99;5.9;4.84;10.08;6.55;5.2;5.09;8.22;13.32;9.96;10.1;15.52;9.27;8.5;4.02;6;7.45;7.82;9.82;6.14;4.43;4.7;5.8;4.09;3.6;3.34;3.14;4.93;3.71;3.85;7.35;3.86
NO2;uur;µg/m³;20231109 00:00;20231109 01:00;1.64;2.55;1.24;2.01;1.73;2.33;10.74;2.76;5.12;4.85;4.64;6.31;1.93;3.89;4.41;3.42;9.14;5.63;4.25;4.48;4.03;11.53;9.68;8.36;11.82;1.92;5.21;3.38;6.04;6.84;7.5;8.16;5.68;3.66;3.33;4.56;3.27;2.66;2.82;2.95;4.87;2.89;3.75;5.03;3.4
NO2;uur;µg/m³;20231109 01:00;20231109 02:00;1.64;2.42;1.14;1.74;2.01;2.28;10.43;2.36;3.25;4.06;3.63;6.96;1.73;3.43;3.98;3.14;2.8;7.77;3.79;4.82;3.79;6.23;7.44;11.32;7.5;1.73;6.29;2.81;6.02;5.65;6.97;6.86;5.01;3.54;3.13;4.21;2.16;2.05;2.78;2.62;4.45;2.62;3.31;3.72;2.73
NO2;uur;µg/m³;20231109 02:00;20231109 03:00;1.64;2.59;1.13;1.68;1.72;2.22;10.58;2.16;2.82;4.2;3.45;5.77;1.76;3.65;1.56;10.75;2.57;8.8;5.28;6.07;2.13;3.69;4.42;0.35;4.39;1.73;3.97;2.51;4.2;5.04;6;5.95;5;3.69;2.6;4.18;2;2.09;2.39;2.21;2.05;2.28;2.96;2.93;2.51
NO2;uur;µg/m³;20231109 03:00;20231109 04:00;1.54;2.61;1.1;1.44;1.57;2.52;5.28;2.31;3.17;3.82;3.46;3.68;1.94;3.23;1.7;3.04;3.44;17.49;4.84;7.71;1.96;8.13;5.38;9.66;7.1;2;5.08;2.55;1.89;5.41;6.11;6.05;5.59;6.43;2.65;4.41;1.89;1.95;2.49;1.91;2.92;1.93;2.51;2.89;2.35
NO2;uur;µg/m³;20231109 04:00;20231109 05:00;1.55;2.46;1.05;1.79;1.7;3.83;3.2;3.46;4.63;7.29;4.89;2.87;2.25;2.75;2.29;4.09;4.19;34.92;2.99;14.18;2.44;6.38;10.31;28.15;11.74;2.52;4.79;3.29;2.14;5.82;6.62;5.68;5.5;3.67;3.12;4.06;2.68;2.19;2.24;2.28;1.39;1.77;2.17;3.13;2.15
NO2;uur;µg/m³;20231109 05:00;20231109 06:00;1.67;2.99;1.24;2.31;2.11;4.59;12.13;5.61;6.98;11.31;6.64;2.6;3.38;3.22;5.76;7.64;7.83;27.23;4.38;6.04;2.51;15.49;18.17;21.29;38.25;4.54;8.19;2.75;3.89;4.78;7.61;13.31;4.98;11.02;3.24;5.01;3.32;3.05;2.7;2.53;1.45;1.82;1.98;4.48;2.41
NO2;uur;µg/m³;20231109 06:00;20231109 07:00;2.57;4.05;2.33;4.71;3.27;4.68;11.96;8.79;16.27;23.31;14.02;6.85;5.38;4.3;6.46;7.74;10.68;42.53;7.02;11.45;3.27;32.77;54.53;43.16;54.43;15.19;15.57;4.21;9.41;11.47;16.17;26.15;8.71;9.39;3.01;5.55;9.05;5.47;3.68;2.58;1.46;2.33;2;8.05;4.88
NO2;uur;µg/m³;20231109 07:00;20231109 08:00;5.1;7.92;3.14;9.03;5.4;12.08;12.13;12.71;24.74;30.64;23.5;8.58;8.2;5.22;7.89;8;11.94;58.48;13.78;20.78;3.24;36.54;70.58;36.46;37.99;16.82;30.41;5.11;19.21;27.52;32.19;28.87;17.04;12.07;3.94;7.83;24.83;10.05;4.72;4.15;2.88;3.01;2.18;11.5;8
NO2;uur;µg/m³;20231109 08:00;20231109 09:00;7.9;10.33;9.15;22.36;7.15;13.3;20.69;14.66;26.44;34.95;30.43;15.73;15.51;10.13;15.21;11;17.95;53.38;15.13;17.8;4.64;45.73;70.98;54.57;58.47;41.32;41.73;5.5;23.43;33.63;40.09;39.5;22.03;16.28;6.02;9.14;26.76;14.54;5.6;4.67;4.62;2.47;4.87;25.78;12.55
NO2;uur;µg/m³;20231109 09:00;20231109 10:00;9.43;13.64;8.22;20.74;11.51;19.03;26.61;15.86;20.32;34.84;27.78;15.13;13.62;14.79;20.17;12.16;26.95;40.52;15.12;21.33;4.15;45.85;49.13;36.14;61.59;30.24;34.35;11.36;18.25;29.54;31.93;34.75;21.95;16.41;9.95;12.97;23.84;17.56;5.61;6.73;7.54;1.65;5.2;26.02;10.16
NO2;uur;µg/m³;20231109 10:00;20231109 11:00;8.82;12.38;12.05;20.7;14.79;15.79;23.66;16.07;19.83;33.06;30.11;13.93;11.15;14.61;11.62;14.05;24.35;29.51;15.07;26.64;7.04;36.11;24.13;26.13;40.67;22.18;19.13;16.64;15.48;24.5;26.66;28.8;18.21;15.94;10.53;15.7;19.1;15.32;9.1;7.18;9.97;2.79;4.24;18.45;7.02
NO2;uur;µg/m³;20231109 11:00;20231109 12:00;8.39;7.98;15.53;20.34;12.27;9.95;19.49;12.82;18.25;30.47;23.62;16.79;9.8;10.49;13.54;8.92;17.68;28.06;16.08;23.2;23.85;21.73;19.08;22.23;32.24;20.59;29.6;13.06;13.64;22.49;21.99;22.83;17.82;15.89;13.27;13.12;15.41;13.51;10.02;11.32;15.43;4.31;4.57;19.36;7.3
NO2;uur;µg/m³;20231109 12:00;20231109 13:00;7.53;5.98;8.16;13.81;9.59;8.97;17.01;11.67;14.97;24.57;15.84;16.23;7.35;7.25;11.99;6.89;17.6;21.97;12.89;20.2;15.13;22.43;22.62;18.52;28.4;19.22;21.86;10.95;11.33;20.92;25.43;24.44;16.73;16.04;12.19;11.21;14.89;10.86;8.32;10.29;18.95;4.16;4.99;21.24;7.84
NO2;uur;µg/m³;20231109 13:00;20231109 14:00;7.26;5.64;5.13;13.69;8.48;6.96;12.15;8.9;14.93;22.18;12.01;11.57;5.62;7.83;10.73;4.48;22.28;15.5;12.37;13.66;17.83;25.83;21.32;15.08;30.14;22.3;24.53;13.02;15.75;22.52;27.85;30.74;20.27;12.79;9.31;11.38;16.72;11.04;8.82;8.46;12.6;4.65;6.42;22.7;8.14
NO2;uur;µg/m³;20231109 14:00;20231109 15:00;5.33;6.32;4.94;11.53;6.94;4.64;11.96;10.81;17.03;21.88;11.97;9.8;6.82;8.9;7.26;4.64;17.27;15.91;8.78;10.82;16.99;22.08;19.73;14.88;29.94;26.13;21.81;11.49;12.43;18.93;23.43;29.32;15.71;9.77;6.23;8.91;15.86;16.57;9.36;10.37;14.43;6.94;9.02;21.31;11.63
NO2;uur;µg/m³;20231109 15:00;20231109 16:00;5.52;6.2;4.27;11.2;5.98;4.21;14.11;10.97;18.98;23.17;11.89;10.4;7.09;8.93;5.89;2.72;16.6;20.17;7.67;10.06;8.06;28.57;19.09;27.77;44.93;27.65;17.41;10.56;9.92;17.19;22.97;29.29;13.8;8.1;7.61;8.52;15.78;17.33;9.35;9.69;14.57;8.64;8.74;23.5;12.29
NO2;uur;µg/m³;20231109 16:00;20231109 17:00;7.58;7.38;4.92;12.36;7.92;5.09;10.86;11.67;19.21;22.7;11.95;6.62;9.87;9.95;5.82;4.27;23.09;38.3;8.4;11.95;8.31;29.62;22.93;47.26;49.6;19.81;15.26;9.06;5.59;21.74;24.54;19.19;12.85;7.42;8.76;6.29;14.22;19.05;8.8;12.11;10.53;10.61;9.25;24.3;16.7
NO2;uur;µg/m³;20231109 17:00;20231109 18:00;6.62;7.5;4.1;10.21;6.46;4.37;19.51;12.38;18.52;29.69;12.73;7.36;8.94;9.81;7.9;7.01;24.67;32.28;11.07;18.91;17.61;33.56;18.62;30.02;46.3;16.28;25.65;3.86;9.64;20.6;18.96;28.61;9.95;7.77;8.48;5.99;15.57;12.69;8.37;9.91;4.61;8.72;9.96;21.92;13.68
NO2;uur;µg/m³;20231109 18:00;20231109 19:00;5.26;4.68;2.77;7.44;4.74;4.3;19.23;8.83;14.73;27.67;15.85;14.19;6.23;6.16;9.01;6.12;24.03;26.05;12.13;19.21;19.2;30.97;22.75;25.81;37.19;18.97;20.6;6.1;10.74;17.77;23.89;27.25;11.83;9.82;8.85;4.26;12.95;7.79;7.32;3.05;4.12;7.92;7.94;16.98;9.92
NO2;uur;µg/m³;20231109 19:00;20231109 20:00;5.22;3.44;2.92;8.71;5.1;5.5;15.81;9.14;17.2;20.93;16.13;11.15;8.37;7.43;7.62;3.32;20.69;21;12.22;16.53;14.83;26.34;20.17;21.02;28.9;25.61;19.98;6.82;11.59;22.29;28.63;32.26;17.34;11.38;4.34;7.78;14.13;9.51;3.9;4.39;5.93;7.97;4.17;15.26;6.63
NO2;uur;µg/m³;20231109 20:00;20231109 21:00;4.34;4.73;3.02;5.31;4.73;8.47;11.84;10.29;12.86;17.07;14.68;8.42;6.55;7.02;4.45;3.44;17.01;19.06;11.19;17.57;14.87;22.06;14.22;16.38;25.58;19.94;23.3;7.58;13.18;21.64;26.41;27.95;18.74;13.35;2.88;5.37;10.82;9.7;2.76;4.5;8.47;5.34;3.14;16.47;5.89
NO2;uur;µg/m³;20231109 21:00;20231109 22:00;5.84;4.32;3.31;3.89;4.65;6.73;10.09;9.7;10.27;12.86;12.57;6.02;5.35;7.54;5.51;3.56;13.1;11.53;5.08;11.72;10.82;18.68;13.81;13.15;21.19;19.51;17.08;8.28;9.48;15.73;18.99;20.9;14.29;10.39;3.73;6.18;9.81;7.32;3.4;5.45;8.32;2.41;4;13.78;5.59
NO2;uur;µg/m³;20231109 22:00;20231109 23:00;5.42;4.46;3.42;2.95;4.64;5.65;10.57;8.5;8.9;10.57;8.62;6.21;5.39;6.21;4.37;3.75;10.74;9.14;7.26;10.28;9.43;13.14;9.13;9.68;14.15;13.78;12.76;9.33;5.39;15.58;17.49;15.4;13.3;7.54;3.68;6.75;8.76;7.21;5.78;7.69;9.4;2.44;4.37;11.21;5.36
NO2;uur;µg/m³;20231109 23:00;20231110 00:00;3.55;4.17;2.17;3.66;3.19;5.02;13.86;6.52;7.4;8.03;6.35;6.02;4.42;5.58;3.32;4.56;10.05;11.5;7.18;9.82;7.27;11.97;8.14;9.43;12.72;12.37;9.66;8.49;7.4;13.46;15.63;16.18;12.09;8.53;4.03;5.2;8.61;6.53;6.35;7.71;8.31;3.52;5.28;11.36;5.97
NO2;uur;µg/m³;20231110 00:00;20231110 01:00;3.22;4.05;2.21;2.17;4;4.33;7.7;4.51;6.2;6.78;6.02;6.34;3.34;4.47;3.66;4.88;7.1;13.11;6.43;7.93;6.58;8.29;4.86;13.05;7.41;10.32;6.47;5.87;6.21;9.05;9.27;9.19;8.18;7.72;3.79;5.16;6.02;5.03;5.55;5.53;6.1;4.48;6.68;8.13;6.34
NO2;uur;µg/m³;20231110 01:00;20231110 02:00;3.06;3.39;2.66;2.31;2.64;3.61;9.03;3.94;4.78;5.7;5.28;3.9;3.01;3.86;4.69;3.51;7.72;13.84;4.57;8.39;4.73;8.49;5.29;10.9;8.19;13.49;5.95;4.47;6.36;8.29;9.39;9.15;8.16;6.74;3.58;4.42;4.54;4.02;4.47;3.97;5.8;4.27;6.23;8.79;6.25
NO2;uur;µg/m³;20231110 02:00;20231110 03:00;3.4;3.78;3.42;2.02;2.12;3.64;8.48;4.41;4.85;5.68;6.03;4.74;3.05;3.44;5.32;2.95;7.83;16.32;6.83;11.18;7.19;8.26;4.29;14.75;8.85;16.15;5.44;4.08;6.14;7.52;8.63;8.38;7.73;6.63;3.28;4.2;4.1;3.97;3.9;3.02;5.08;3.39;5.63;6.37;5.37
NO2;uur;µg/m³;20231110 03:00;20231110 04:00;3.97;3.72;3.59;1.7;1.7;3;10;4.11;3.28;5.24;6.63;3.82;2.68;3.68;4.81;2.77;8.39;13.56;6.1;13.48;5.93;8.33;6.75;14.24;9.59;17.62;5.49;3.96;5.67;6.09;6.74;7.17;6.41;8.42;3.11;3.81;3.73;3.88;3.65;3.06;5.37;2.8;4.24;4.49;4.29
NO2;uur;µg/m³;20231110 04:00;20231110 05:00;4.34;2.67;3.1;2.33;2.04;2.38;8.52;3.78;3.35;5;6.97;5.57;2.88;2.83;4.01;3.08;8.83;15.81;5.55;11.88;7.6;8.64;5.98;15.3;12.2;12.94;6.07;4.07;5.17;5.52;5.8;7.31;5.42;6.28;3.98;3.5;3.86;3.43;3.47;2.88;5.08;2.56;3.47;5.5;4.05
NO2;uur;µg/m³;20231110 05:00;20231110 06:00;4.79;2.72;3.11;4;3.26;2.54;6.51;5.1;5.83;7.51;7.99;3.9;3.26;3.59;3.74;3.01;12.07;16.73;5.14;11.6;9.23;14.23;6.91;13.31;20.78;15.76;6.74;4.51;6.3;6.38;8.49;13.2;6.47;8.26;3.16;3.78;3.96;3.33;3.62;2.91;4.85;2.7;3.53;5.86;4.37
NO2;uur;µg/m³;20231110 06:00;20231110 07:00;5.03;3.3;3.45;6.16;5.15;3.56;9.53;9.17;13.59;17.28;9.4;4.59;5.24;4.62;3.54;3.29;15.52;11.72;7.58;12.08;10.15;16.3;9.74;22.78;29.08;24.38;11.61;6.01;6.87;12.16;17.59;25.85;9.53;7.45;3.17;4.75;5.89;4.78;4.08;4.06;4.8;2.91;3.6;9.98;5.64
NO2;uur;µg/m³;20231110 07:00;20231110 08:00;5.27;6.33;6.22;11.37;6.9;5.37;17.22;11.04;21.68;24.43;12.6;8.07;7.51;5.26;5.03;3.39;14.06;14.05;9.03;11.57;10.86;18.11;13;28.51;26.02;30.03;14.61;7.99;9.13;20.16;29.18;29.9;15.87;10.91;3.64;6.88;10.04;7.4;4.73;4.65;5.92;4.12;4.43;15.12;7.41
NO2;uur;µg/m³;20231110 08:00;20231110 09:00;5.44;6.01;5.85;10.89;6.84;5.79;15.92;11.67;25;25.32;17.1;9.16;7.65;7.56;6.41;3.8;16.86;15.58;7.66;15.57;13.37;21.94;17.23;18.82;29.6;16.68;19.63;10.73;9.29;23.9;30.39;27.06;18.37;12.86;4.13;8.27;15.53;10.43;5.94;5.21;6.54;4.33;4.98;22.2;9.78
NO2;uur;µg/m³;20231110 09:00;20231110 10:00;5.24;6.11;3.33;7.09;5.04;5.4;16.65;9.13;19.45;17.81;12.54;11.42;7.53;9.23;5.83;4.76;16.49;12.63;7.36;12.27;12.98;19.28;15.63;15.94;24.37;18.47;17.45;9.08;7.83;19.67;24;26.66;17.57;11.55;4.28;7.88;15.77;9.44;5.8;6.38;7.31;4.07;5.62;18.84;7.96
NO2;uur;µg/m³;20231110 10:00;20231110 11:00;3.96;5.63;2.94;6.91;4.69;5.01;15.05;9.82;15.85;17.98;12.45;11.07;6.53;8.34;6.08;6.23;15.04;11.62;7.17;10.62;16.16;17.46;16.16;19.99;22.75;17.59;24.73;8.69;12.16;15.96;18.42;29.79;13.01;8.42;6.03;7.58;13.88;10.21;5.2;5.74;9.89;4.32;6.65;19.52;8.03
NO2;uur;µg/m³;20231110 11:00;20231110 12:00;3.92;4.9;4.17;5.89;5.1;5.36;10.75;10.91;16.3;18.41;12.89;8.46;6.89;8.74;7.26;6.55;15.17;14.41;7.61;11.09;16.19;17.33;13.97;22.76;21.53;20.41;27.64;7.59;10.32;16.92;20.26;23.08;11.92;7.93;7.03;8.36;12.84;10.05;4.93;5.78;10.97;4.3;8.63;22.33;9.99
NO2;uur;µg/m³;20231110 12:00;20231110 13:00;4.05;5.79;3.13;7.73;5.65;5.61;8.2;10.77;15.22;16.29;11.84;6.25;6.35;5.75;7.49;6.08;18.91;23.39;9.94;13.97;15.4;23.07;14.65;21.59;30.58;25.16;22.41;7.92;9.1;18.84;24.41;23.52;13.44;9.85;6.61;8.07;14.24;10.15;5.89;6.34;10.15;4.55;7.28;25.1;10.79
NO2;uur;µg/m³;20231110 13:00;20231110 14:00;5.43;5.8;5.62;9.51;10.55;5.89;8.69;11.31;16.06;18.35;12.76;5.16;6.83;6.53;6.45;5.39;19.41;32.33;10.07;16.84;16.3;25.08;14.17;31.61;34.46;17.87;19.39;9.03;11.41;20.2;26.99;22.14;15.02;12.7;5.3;7.34;14.97;10.07;5.71;7.96;9.41;6.01;6.62;20.6;12.06
NO2;uur;µg/m³;20231110 14:00;20231110 15:00;7.1;7.18;6.75;10.65;8.5;5.87;10.89;13.07;21.44;23.29;15.05;6.03;7.98;7.12;6.08;4.99;20.39;36.89;9.01;15.71;17.06;28;18.94;40.68;36.48;16.5;21.88;10.71;13.36;25.26;30.48;26.08;17.69;14.28;4.91;8.83;16.16;11.23;6.62;6.92;7.97;6.81;6.49;23.49;12.59
NO2;uur;µg/m³;20231110 15:00;20231110 16:00;7.7;8.79;7.32;13;8.35;8.07;11.42;16.26;23.42;28.45;21.52;8.56;9.7;7.98;4.6;3.95;20.14;35.58;9.77;13.23;17.65;27.13;14.77;51.52;34.99;23.89;23.45;12.04;14.29;26.38;36.89;28.7;18.63;14.2;5.4;11.46;16.28;11.42;7.46;8.1;9.7;5.71;7.23;25.28;17.26
NO2;uur;µg/m³;20231110 16:00;20231110 17:00;8.7;10.84;7.54;14.92;9.75;9.55;11.22;20.32;30.42;35.88;21.28;9.91;12.52;9.95;3.24;6.55;28.01;44.24;6.48;16.29;17.58;33.42;23.89;41.57;49.09;27.23;27.41;14.91;16.77;29.77;36.86;33.31;21.96;16.24;6.3;16.28;19.31;14.59;9.8;9.67;18.31;6.64;8.53;26.48;15.92
NO2;uur;µg/m³;20231110 17:00;20231110 18:00;8.32;11.13;6.73;11.82;8.56;7.64;15.45;19.35;34.07;46.04;26.67;11.66;15.65;12.25;3.81;6.12;30.88;40.08;14.36;28.5;15.19;37.53;29.81;38.82;51.29;26.22;25.25;15.29;21.96;26.41;30.19;28.35;18.23;11.78;8.38;17.4;24.35;18.06;10.92;11.61;15.85;7.47;11.32;26.67;13.76
NO2;uur;µg/m³;20231110 18:00;20231110 19:00;8.36;12.01;6.5;23.98;9.66;9.94;9.96;35.94;31.53;45.7;32.56;18.4;19.26;11.2;3.39;7.7;34.43;49.18;7.22;36.37;15.48;47.99;34.55;44.55;70.22;21.28;25.21;15.87;13.3;22.11;18.4;25.59;16.85;9.68;8.42;14.38;30.53;21.14;11.21;11.13;11.69;7.77;12.4;28.04;14.24
NO2;uur;µg/m³;20231110 19:00;20231110 20:00;7.7;10.39;5.52;12.43;6.58;10.06;12.74;37.79;36;41.99;33.37;14.46;13.22;9.81;4.18;6.78;35.16;52.83;8.36;32.17;6.68;64.25;53.09;28.48;61.85;13.16;32.21;11.39;17.68;34.42;27.48;21.68;24.3;13.74;8.51;9.21;26.24;20.15;11.7;11.73;12.31;8.09;13.02;27.95;14.97
