date-time;year;month;day;hour;NH3;NO;NO2
2016-01-04 17:00:00;2016;1;4;17;5.801;1.02;34.3
2016-01-04 18:00:00;2016;1;4;18;5.589;0.52;33.54
2016-01-04 19:00:00;2016;1;4;19;5.008;0.7;28.61
2016-01-04 20:00:00;2016;1;4;20;5.227;0.53;28.72
2016-01-04 21:00:00;2016;1;4;21;5.852;0.68;27.23
2016-01-04 22:00:00;2016;1;4;22;5.871;0.51;26.71
2016-01-04 23:00:00;2016;1;4;23;5.444;0.42;24.58
2016-01-05 00:00:00;2016;1;5;0;5.775;0.87;20.06
2016-01-05 01:00:00;2016;1;5;1;6.343;0.71;16.24
2016-01-05 02:00:00;2016;1;5;2;6.755;0.72;13.25
2016-01-05 03:00:00;2016;1;5;3;5.647;0.21;11.01
2016-01-05 04:00:00;2016;1;5;4;6.652;0.53;10.45
2016-01-05 05:00:00;2016;1;5;5;6.691;0.6;10.89
2016-01-05 06:00:00;2016;1;5;6;6.076;0.29;12.33
2016-01-05 07:00:00;2016;1;5;7;5.322;0.11;11.2
2016-01-05 08:00:00;2016;1;5;8;5.41;0.27;10.84
2016-01-05 09:00:00;2016;1;5;9;5.17;0.29;10.4
2016-01-05 10:00:00;2016;1;5;10;5.466;0.43;12.24
2016-01-05 11:00:00;2016;1;5;11;5.467;1.16;18.03
2016-01-05 12:00:00;2016;1;5;12;5.322;2.27;16.93
2016-01-05 13:00:00;2016;1;5;13;4.977;1.1;16.38
2016-01-05 14:00:00;2016;1;5;14;5.022;1.76;17.33
2016-01-05 15:00:00;2016;1;5;15;5.808;1.04;18.69
2016-01-05 16:00:00;2016;1;5;16;5.394;0.53;17.96
2016-01-05 17:00:00;2016;1;5;17;5.052;0.43;18.8
2016-01-05 18:00:00;2016;1;5;18;6.267;0.89;34.46
2016-01-05 19:00:00;2016;1;5;19;6.011;0.51;30.21
2016-01-05 20:00:00;2016;1;5;20;5.1;0.67;26.83
2016-01-05 21:00:00;2016;1;5;21;5.711;0.58;24.81
2016-01-05 22:00:00;2016;1;5;22;6.03;0.59;25.06
2016-01-05 23:00:00;2016;1;5;23;5.393;0.6;20.55
2016-01-06 00:00:00;2016;1;6;0;7.423;3.83;25.83
2016-01-06 01:00:00;2016;1;6;1;8.744;9.24;33.83
2016-01-06 02:00:00;2016;1;6;2;7.87;11.02;33.01
2016-01-06 03:00:00;2016;1;6;3;6.165;10.27;32.81
2016-01-06 04:00:00;2016;1;6;4;5.347;9.3;34.18
2016-01-06 05:00:00;2016;1;6;5;6.255;10.31;31.58
2016-01-06 06:00:00;2016;1;6;6;6.533;12.04;31.88
2016-01-06 07:00:00;2016;1;6;7;7.82;16.25;31.97
2016-01-06 08:00:00;2016;1;6;8;8.569;20.39;33.1
2016-01-06 09:00:00;2016;1;6;9;7.192;23.87;29.67
2016-01-06 10:00:00;2016;1;6;10;7.725;27.0;28.35
2016-01-06 11:00:00;2016;1;6;11;6.385;31.82;27.49
2016-01-06 12:00:00;2016;1;6;12;7.948;32.29;26.78
2016-01-06 13:00:00;2016;1;6;13;8.569;31.24;25.16
2016-01-06 14:00:00;2016;1;6;14;8.515;38.29;30.14
2016-01-06 15:00:00;2016;1;6;15;9.181;39.67;29.79
2016-01-06 16:00:00;2016;1;6;16;8.836;36.77;28.96
2016-01-06 17:00:00;2016;1;6;17;8.317;36.09;28.68
2016-01-06 18:00:00;2016;1;6;18;7.46;37.65;31.41
2016-01-06 19:00:00;2016;1;6;19;7.232;42.06;31.25
2016-01-06 20:00:00;2016;1;6;20;6.557;40.86;30.52
2016-01-06 21:00:00;2016;1;6;21;5.506;39.07;30.54
2016-01-06 22:00:00;2016;1;6;22;5.105;36.24;29.82
2016-01-06 23:00:00;2016;1;6;23;5.191;33.86;29.37
2016-01-07 00:00:00;2016;1;7;0;5.154;33.9;29.33
2016-01-07 01:00:00;2016;1;7;1;5.89;33.89;28.29
2016-01-07 02:00:00;2016;1;7;2;6.441;30.96;29.32
2016-01-07 03:00:00;2016;1;7;3;6.874;21.28;31.35
2016-01-07 04:00:00;2016;1;7;4;7.423;10.75;32.84
2016-01-07 05:00:00;2016;1;7;5;7.446;2.12;29.31
2016-01-07 06:00:00;2016;1;7;6;7.201;0.17;24.06
2016-01-07 07:00:00;2016;1;7;7;7.005;0.26;25.31
2016-01-07 08:00:00;2016;1;7;8;7.573;0.43;27.69
2016-01-07 09:00:00;2016;1;7;9;7.137;0.87;22.26
2016-01-07 10:00:00;2016;1;7;10;6.606;1.23;21.13
2016-01-07 11:00:00;2016;1;7;11;5.995;0.93;17.44
2016-01-07 12:00:00;2016;1;7;12;5.189;0.88;16.94
2016-01-07 13:00:00;2016;1;7;13;4.089;0.62;20.26
2016-01-07 14:00:00;2016;1;7;14;3.735;0.69;21.16
2016-01-07 15:00:00;2016;1;7;15;3.122;0.31;19.17
2016-01-07 16:00:00;2016;1;7;16;2.89;-0.22;17.26
2016-01-07 17:00:00;2016;1;7;17;3.243;-0.22;24.12
2016-01-07 18:00:00;2016;1;7;18;2.498;-0.19;8.65
2016-01-07 19:00:00;2016;1;7;19;2.535;-0.59;5.17
2016-01-07 20:00:00;2016;1;7;20;3.17;-0.23;5.47
2016-01-07 21:00:00;2016;1;7;21;3.575;-0.64;4.93
2016-01-07 22:00:00;2016;1;7;22;3.814;-0.16;4.7
2016-01-07 23:00:00;2016;1;7;23;3.799;-0.64;5.38
2016-01-08 00:00:00;2016;1;8;0;3.87;0.34;4.22
2016-01-08 01:00:00;2016;1;8;1;3.944;0.33;3.35
2016-01-08 02:00:00;2016;1;8;2;3.676;0.13;3.0
2016-01-08 03:00:00;2016;1;8;3;4.164;0.2;2.59
2016-01-08 04:00:00;2016;1;8;4;4.329;0.18;2.52
2016-01-08 05:00:00;2016;1;8;5;4.108;0.1;2.8
2016-01-08 06:00:00;2016;1;8;6;4.849;0.4;5.06
2016-01-08 07:00:00;2016;1;8;7;4.305;0.37;7.37
2016-01-08 08:00:00;2016;1;8;8;4.183;0.37;10.26
2016-01-08 09:00:00;2016;1;8;9;5.142;1.72;14.59
2016-01-08 10:00:00;2016;1;8;10;4.147;7.98;31.67
2016-01-08 11:00:00;2016;1;8;11;4.345;11.73;33.19
2016-01-08 12:00:00;2016;1;8;12;3.591;9.96;26.46
2016-01-08 13:00:00;2016;1;8;13;3.597;9.39;27.31
2016-01-08 14:00:00;2016;1;8;14;4.326;7.5;29.39
2016-01-08 15:00:00;2016;1;8;15;5.093;5.81;30.54
2016-01-08 16:00:00;2016;1;8;16;11.844;2.45;32.76
2016-01-08 17:00:00;2016;1;8;17;8.477;1.3;38.44
2016-01-08 18:00:00;2016;1;8;18;9.096;1.98;46.74
2016-01-08 19:00:00;2016;1;8;19;8.107;2.29;54.12
2016-01-08 20:00:00;2016;1;8;20;9.2;1.94;50.55
2016-01-08 21:00:00;2016;1;8;21;10.443;1.35;41.52
2016-01-08 22:00:00;2016;1;8;22;9.238;1.01;36.9
2016-01-08 23:00:00;2016;1;8;23;10.081;1.05;34.09
2016-01-09 00:00:00;2016;1;9;0;9.647;;
2016-01-09 01:00:00;2016;1;9;1;;;
2016-01-09 02:00:00;2016;1;9;2;;;
2016-01-09 03:00:00;2016;1;9;3;;;
2016-01-09 04:00:00;2016;1;9;4;9.194;;
2016-01-09 05:00:00;2016;1;9;5;7.523;;
2016-01-09 06:00:00;2016;1;9;6;3.873;;
2016-01-09 07:00:00;2016;1;9;7;3.835;0.1;11.28
2016-01-09 08:00:00;2016;1;9;8;4.143;0.04;10.79
2016-01-09 09:00:00;2016;1;9;9;4.799;0.21;12.77
2016-01-09 10:00:00;2016;1;9;10;5.251;0.89;13.67
2016-01-09 11:00:00;2016;1;9;11;5.731;1.3;14.59
2016-01-09 12:00:00;2016;1;9;12;5.76;1.11;14.99
2016-01-09 13:00:00;2016;1;9;13;5.066;0.9;15.65
2016-01-09 14:00:00;2016;1;9;14;4.779;0.54;17.16
2016-01-09 15:00:00;2016;1;9;15;5.318;0.11;18.46
2016-01-09 16:00:00;2016;1;9;16;4.87;0.08;15.95
2016-01-09 17:00:00;2016;1;9;17;4.668;-0.12;14.49
2016-01-09 18:00:00;2016;1;9;18;4.311;-0.17;13.53
2016-01-09 19:00:00;2016;1;9;19;4.614;-0.1;12.61
2016-01-09 20:00:00;2016;1;9;20;4.421;-0.56;10.73
2016-01-09 21:00:00;2016;1;9;21;4.182;-0.33;9.69
2016-01-09 22:00:00;2016;1;9;22;4.614;-0.21;9.11
2016-01-09 23:00:00;2016;1;9;23;4.594;0.07;9.07
2016-01-10 00:00:00;2016;1;10;0;4.916;0.25;9.49
2016-01-10 01:00:00;2016;1;10;1;4.179;-0.15;4.85
2016-01-10 02:00:00;2016;1;10;2;4.402;-0.34;4.85
2016-01-10 03:00:00;2016;1;10;3;4.328;-0.33;4.55
2016-01-10 04:00:00;2016;1;10;4;4.403;-0.09;4.89
2016-01-10 05:00:00;2016;1;10;5;4.723;-0.06;5.14
2016-01-10 06:00:00;2016;1;10;6;3.264;-0.07;3.69
2016-01-10 07:00:00;2016;1;10;7;5.305;0.19;4.05
2016-01-10 08:00:00;2016;1;10;8;4.187;-0.52;6.37
2016-01-10 09:00:00;2016;1;10;9;5.442;0.08;5.94
2016-01-10 10:00:00;2016;1;10;10;5.502;1.0;9.9
2016-01-10 11:00:00;2016;1;10;11;4.069;0.18;9.46
2016-01-10 12:00:00;2016;1;10;12;3.049;0.56;6.01
2016-01-10 13:00:00;2016;1;10;13;3.46;0.41;6.59
2016-01-10 14:00:00;2016;1;10;14;3.206;0.58;6.53
2016-01-10 15:00:00;2016;1;10;15;3.587;0.24;7.66
2016-01-10 16:00:00;2016;1;10;16;4.51;0.24;7.42
2016-01-10 17:00:00;2016;1;10;17;5.054;-0.18;8.4
2016-01-10 18:00:00;2016;1;10;18;5.682;0.3;9.95
2016-01-10 19:00:00;2016;1;10;19;6.521;0.45;15.69
2016-01-10 20:00:00;2016;1;10;20;5.85;-0.19;15.8
2016-01-10 21:00:00;2016;1;10;21;5.86;-0.04;17.84
2016-01-10 22:00:00;2016;1;10;22;3.318;0.48;6.07
2016-01-10 23:00:00;2016;1;10;23;2.973;-0.91;3.63
2016-01-11 00:00:00;2016;1;11;0;3.738;0.46;6.09
2016-01-11 01:00:00;2016;1;11;1;6.42;0.27;16.15
2016-01-11 02:00:00;2016;1;11;2;5.698;0.75;18.52
2016-01-11 03:00:00;2016;1;11;3;6.332;0.12;12.02
2016-01-11 04:00:00;2016;1;11;4;5.404;-0.11;10.36
2016-01-11 05:00:00;2016;1;11;5;5.851;0.44;11.49
2016-01-11 06:00:00;2016;1;11;6;5.298;0.36;15.1
2016-01-11 07:00:00;2016;1;11;7;4.59;0.87;22.3
2016-01-11 08:00:00;2016;1;11;8;4.263;0.47;22.44
2016-01-11 09:00:00;2016;1;11;9;5.049;1.12;26.22
2016-01-11 10:00:00;2016;1;11;10;5.061;5.19;41.0
2016-01-11 11:00:00;2016;1;11;11;5.09;4.01;36.0
2016-01-11 12:00:00;2016;1;11;12;4.718;2.04;28.29
2016-01-11 13:00:00;2016;1;11;13;3.933;1.44;18.63
2016-01-11 14:00:00;2016;1;11;14;4.958;1.35;20.15
2016-01-11 15:00:00;2016;1;11;15;5.132;1.41;23.88
2016-01-11 16:00:00;2016;1;11;16;5.86;1.51;30.79
2016-01-11 17:00:00;2016;1;11;17;6.749;1.25;40.81
2016-01-11 18:00:00;2016;1;11;18;6.241;1.07;43.25
2016-01-11 19:00:00;2016;1;11;19;4.645;0.65;26.34
2016-01-11 20:00:00;2016;1;11;20;4.627;0.07;23.45
2016-01-11 21:00:00;2016;1;11;21;3.935;0.75;22.13
2016-01-11 22:00:00;2016;1;11;22;3.907;0.02;7.51
2016-01-11 23:00:00;2016;1;11;23;4.292;0.47;6.77
2016-01-12 00:00:00;2016;1;12;0;3.839;0.51;9.31
2016-01-12 01:00:00;2016;1;12;1;3.757;0.94;7.82
2016-01-12 02:00:00;2016;1;12;2;3.519;0.79;6.74
2016-01-12 03:00:00;2016;1;12;3;3.736;0.95;7.69
2016-01-12 04:00:00;2016;1;12;4;4.215;0.99;7.8
2016-01-12 05:00:00;2016;1;12;5;4.594;0.94;7.84
2016-01-12 06:00:00;2016;1;12;6;4.215;0.77;9.12
2016-01-12 07:00:00;2016;1;12;7;4.673;1.07;25.89
2016-01-12 08:00:00;2016;1;12;8;3.906;1.06;10.29
2016-01-12 09:00:00;2016;1;12;9;3.968;1.37;19.11
2016-01-12 10:00:00;2016;1;12;10;3.392;1.68;10.83
2016-01-12 11:00:00;2016;1;12;11;3.098;2.29;10.88
2016-01-12 12:00:00;2016;1;12;12;3.014;1.24;8.83
2016-01-12 13:00:00;2016;1;12;13;2.877;2.75;16.74
2016-01-12 14:00:00;2016;1;12;14;2.755;2.65;16.39
2016-01-12 15:00:00;2016;1;12;15;3.044;1.47;17.38
2016-01-12 16:00:00;2016;1;12;16;3.669;1.38;23.87
2016-01-12 17:00:00;2016;1;12;17;2.966;0.98;22.28
2016-01-12 18:00:00;2016;1;12;18;3.049;0.65;19.03
2016-01-12 19:00:00;2016;1;12;19;4.092;0.81;20.65
2016-01-12 20:00:00;2016;1;12;20;3.336;0.77;8.39
2016-01-12 21:00:00;2016;1;12;21;3.665;0.95;12.2
2016-01-12 22:00:00;2016;1;12;22;4.522;0.94;18.09
2016-01-12 23:00:00;2016;1;12;23;3.286;0.67;8.45
2016-01-13 00:00:00;2016;1;13;0;3.091;;
2016-01-13 01:00:00;2016;1;13;1;2.366;0.21;5.09
2016-01-13 02:00:00;2016;1;13;2;2.268;0.12;8.73
2016-01-13 03:00:00;2016;1;13;3;2.624;0.15;7.23
2016-01-13 04:00:00;2016;1;13;4;1.524;0.18;6.69
2016-01-13 05:00:00;2016;1;13;5;0.087;0.09;5.19
2016-01-13 06:00:00;2016;1;13;6;0.191;0.23;6.25
2016-01-13 07:00:00;2016;1;13;7;1.154;0.31;14.2
2016-01-13 08:00:00;2016;1;13;8;0.022;0.25;9.04
2016-01-13 09:00:00;2016;1;13;9;2.161;0.73;14.32
2016-01-13 10:00:00;2016;1;13;10;1.639;0.98;15.48
2016-01-13 11:00:00;2016;1;13;11;1.29;0.36;8.87
2016-01-13 12:00:00;2016;1;13;12;0.721;0.51;9.91
2016-01-13 13:00:00;2016;1;13;13;0.129;0.66;9.0
2016-01-13 14:00:00;2016;1;13;14;1.353;0.72;8.45
2016-01-13 15:00:00;2016;1;13;15;2.245;3.33;8.81
2016-01-13 16:00:00;2016;1;13;16;2.552;-1.47;12.43
2016-01-13 17:00:00;2016;1;13;17;1.759;-0.35;15.63
2016-01-13 18:00:00;2016;1;13;18;1.906;0.19;19.33
2016-01-13 19:00:00;2016;1;13;19;1.638;0.55;28.67
2016-01-13 20:00:00;2016;1;13;20;3.49;1.64;49.25
2016-01-13 21:00:00;2016;1;13;21;2.648;0.58;34.0
2016-01-13 22:00:00;2016;1;13;22;3.237;-0.7;27.62
2016-01-13 23:00:00;2016;1;13;23;3.332;0.57;28.33
2016-01-14 00:00:00;2016;1;14;0;4.278;;
2016-01-14 01:00:00;2016;1;14;1;3.399;0.68;49.24
2016-01-14 02:00:00;2016;1;14;2;2.766;0.49;27.8
2016-01-14 03:00:00;2016;1;14;3;2.263;0.0;21.81
2016-01-14 04:00:00;2016;1;14;4;2.479;-0.33;19.9
2016-01-14 05:00:00;2016;1;14;5;2.006;-0.03;17.51
2016-01-14 06:00:00;2016;1;14;6;1.922;-0.04;17.86
2016-01-14 07:00:00;2016;1;14;7;3.499;0.06;18.0
2016-01-14 08:00:00;2016;1;14;8;3.109;-0.22;16.96
2016-01-14 09:00:00;2016;1;14;9;0.792;;
2016-01-14 10:00:00;2016;1;14;10;0.488;0.07;15.75
2016-01-14 11:00:00;2016;1;14;11;0.384;1.79;21.45
2016-01-14 12:00:00;2016;1;14;12;0.695;2.44;17.15
2016-01-14 13:00:00;2016;1;14;13;0.701;2.32;18.81
2016-01-14 14:00:00;2016;1;14;14;1.427;1.15;18.8
2016-01-14 15:00:00;2016;1;14;15;1.201;0.18;18.69
2016-01-14 16:00:00;2016;1;14;16;1.784;0.27;21.03
2016-01-14 17:00:00;2016;1;14;17;0.49;-0.03;28.82
2016-01-14 18:00:00;2016;1;14;18;0.287;-0.06;21.69
2016-01-14 19:00:00;2016;1;14;19;1.079;-0.14;26.39
2016-01-14 20:00:00;2016;1;14;20;0.107;-0.29;10.56
2016-01-14 21:00:00;2016;1;14;21;0.078;-0.21;7.48
2016-01-14 22:00:00;2016;1;14;22;0.376;;
2016-01-14 23:00:00;2016;1;14;23;0.094;;
2016-01-15 00:00:00;2016;1;15;0;-0.27;-1.06;17.21
2016-01-15 01:00:00;2016;1;15;1;-0.372;-0.29;16.86
2016-01-15 02:00:00;2016;1;15;2;-0.116;-1.24;12.94
2016-01-15 03:00:00;2016;1;15;3;-0.239;-1.1;10.36
2016-01-15 04:00:00;2016;1;15;4;-0.149;-0.89;10.93
2016-01-15 05:00:00;2016;1;15;5;0.025;-1.27;14.87
2016-01-15 06:00:00;2016;1;15;6;-0.022;-0.74;28.93
2016-01-15 07:00:00;2016;1;15;7;0.319;-0.46;40.05
2016-01-15 08:00:00;2016;1;15;8;3.132;2.34;52.33
2016-01-15 09:00:00;2016;1;15;9;3.603;3.23;50.53
2016-01-15 10:00:00;2016;1;15;10;2.333;4.57;39.35
2016-01-15 11:00:00;2016;1;15;11;1.203;1.1;27.7
2016-01-15 12:00:00;2016;1;15;12;0.199;4.12;32.74
2016-01-15 13:00:00;2016;1;15;13;0.49;13.4;51.46
2016-01-15 14:00:00;2016;1;15;14;1.859;4.95;26.15
2016-01-15 15:00:00;2016;1;15;15;2.648;2.85;25.79
2016-01-15 16:00:00;2016;1;15;16;1.67;-1.11;21.73
2016-01-15 17:00:00;2016;1;15;17;7.886;1.03;38.98
2016-01-15 18:00:00;2016;1;15;18;1.876;1.36;43.88
2016-01-15 19:00:00;2016;1;15;19;2.746;9.09;54.76
2016-01-15 20:00:00;2016;1;15;20;1.632;14.0;60.0
2016-01-15 21:00:00;2016;1;15;21;1.574;-0.61;39.36
2016-01-15 22:00:00;2016;1;15;22;2.85;0.11;40.66
2016-01-15 23:00:00;2016;1;15;23;7.054;-0.11;36.32
2016-01-16 00:00:00;2016;1;16;0;7.712;-1.58;28.73
2016-01-16 01:00:00;2016;1;16;1;6.492;-1.23;27.72
2016-01-16 02:00:00;2016;1;16;2;5.03;-1.75;14.26
2016-01-16 03:00:00;2016;1;16;3;2.287;-1.27;26.8
2016-01-16 04:00:00;2016;1;16;4;1.247;-1.23;29.12
2016-01-16 05:00:00;2016;1;16;5;0.772;-1.64;9.2
2016-01-16 06:00:00;2016;1;16;6;0.137;-2.25;4.81
2016-01-16 07:00:00;2016;1;16;7;-0.006;-2.22;5.43
2016-01-16 08:00:00;2016;1;16;8;-0.115;-2.17;9.38
2016-01-16 09:00:00;2016;1;16;9;-0.105;-1.65;8.02
2016-01-16 10:00:00;2016;1;16;10;0.142;-1.7;7.61
2016-01-16 11:00:00;2016;1;16;11;0.484;-0.64;10.2
2016-01-16 12:00:00;2016;1;16;12;0.402;-1.16;10.14
2016-01-16 13:00:00;2016;1;16;13;0.114;-1.95;9.6
2016-01-16 14:00:00;2016;1;16;14;0.501;-0.6;10.71
2016-01-16 15:00:00;2016;1;16;15;1.14;-1.02;9.28
2016-01-16 16:00:00;2016;1;16;16;0.327;-2.01;9.12
2016-01-16 17:00:00;2016;1;16;17;0.378;-2.31;5.47
2016-01-16 18:00:00;2016;1;16;18;0.38;-1.67;6.38
2016-01-16 19:00:00;2016;1;16;19;0.787;-2.29;4.41
2016-01-16 20:00:00;2016;1;16;20;0.013;-1.93;4.5
2016-01-16 21:00:00;2016;1;16;21;0.366;-2.11;5.24
2016-01-16 22:00:00;2016;1;16;22;1.646;-2.53;5.06
2016-01-16 23:00:00;2016;1;16;23;0.041;-2.24;6.31
2016-01-17 00:00:00;2016;1;17;0;0.206;-0.24;7.96
2016-01-17 01:00:00;2016;1;17;1;3.677;-0.76;6.57
2016-01-17 02:00:00;2016;1;17;2;4.295;-0.35;5.99
2016-01-17 03:00:00;2016;1;17;3;2.832;-0.37;7.71
2016-01-17 04:00:00;2016;1;17;4;1.633;-0.57;7.93
2016-01-17 05:00:00;2016;1;17;5;4.264;-0.51;6.85
2016-01-17 06:00:00;2016;1;17;6;0.713;-0.36;8.59
2016-01-17 07:00:00;2016;1;17;7;0.975;-0.63;13.48
2016-01-17 08:00:00;2016;1;17;8;1.181;0.15;41.73
2016-01-17 09:00:00;2016;1;17;9;2.807;5.14;45.06
2016-01-17 10:00:00;2016;1;17;10;1.311;9.83;37.65
2016-01-17 11:00:00;2016;1;17;11;1.339;10.14;33.2
2016-01-17 12:00:00;2016;1;17;12;2.666;1.09;7.83
2016-01-17 13:00:00;2016;1;17;13;0.54;-0.83;2.22
2016-01-17 14:00:00;2016;1;17;14;0.279;-0.12;2.48
2016-01-17 15:00:00;2016;1;17;15;0.611;-0.35;3.5
2016-01-17 16:00:00;2016;1;17;16;3.186;0.63;4.83
2016-01-17 17:00:00;2016;1;17;17;5.041;-0.77;7.83
2016-01-17 18:00:00;2016;1;17;18;8.044;-0.46;12.05
2016-01-17 19:00:00;2016;1;17;19;10.891;-0.36;19.71
2016-01-17 20:00:00;2016;1;17;20;10.816;1.77;42.36
2016-01-17 21:00:00;2016;1;17;21;6.323;1.95;55.48
2016-01-17 22:00:00;2016;1;17;22;12.401;2.65;51.72
2016-01-17 23:00:00;2016;1;17;23;8.122;1.12;48.93
2016-01-18 00:00:00;2016;1;18;0;6.638;3.73;54.62
2016-01-18 01:00:00;2016;1;18;1;10.909;1.84;44.72
2016-01-18 02:00:00;2016;1;18;2;7.768;2.06;44.65
2016-01-18 03:00:00;2016;1;18;3;6.997;1.64;46.63
2016-01-18 04:00:00;2016;1;18;4;9.368;2.46;40.04
