date-time;year;month;day;hour;Rg;Ta;RH;u;P;smc_065;smc_125;smc_250;smc_500
2016-01-02 20:00:00;2016;1;2;20;-1.287;5.204;87.818;6.133;0.0;0.676;0.691;0.69;0.741
2016-01-02 21:00:00;2016;1;2;21;-1.476;5.343;87.832;5.98;0.0;0.675;0.691;0.69;0.741
2016-01-02 22:00:00;2016;1;2;22;-1.698;5.376;89.488;6.005;0.2;0.675;0.691;0.69;0.741
2016-01-02 23:00:00;2016;1;2;23;-1.661;5.517;89.822;5.777;0.0;0.675;0.691;0.69;0.741
2016-01-03 00:00:00;2016;1;3;0;-1.523;5.77;90.568;5.211;0.8;0.676;0.691;0.69;0.741
2016-01-03 01:00:00;2016;1;3;1;-1.484;5.939;92.375;5.135;0.4;0.681;0.691;0.691;0.743
2016-01-03 02:00:00;2016;1;3;2;-1.561;6.344;92.808;6.113;0.0;0.691;0.693;0.693;0.747
2016-01-03 03:00:00;2016;1;3;3;-1.449;6.365;93.312;6.411;0.6;0.692;0.693;0.693;0.747
2016-01-03 04:00:00;2016;1;3;4;-1.298;6.371;93.738;5.898;0.8;0.693;0.694;0.694;0.748
2016-01-03 05:00:00;2016;1;3;5;-1.359;6.844;94.092;5.113;0.2;0.694;0.695;0.695;0.748
2016-01-03 06:00:00;2016;1;3;6;-1.375;7.263;93.46;4.855;0.4;0.694;0.695;0.695;0.748
2016-01-03 07:00:00;2016;1;3;7;-0.576;7.441;91.763;5.39;0.0;0.694;0.695;0.695;0.748
2016-01-03 08:00:00;2016;1;3;8;13.632;7.348;89.33;5.533;0.2;0.695;0.696;0.695;0.748
2016-01-03 09:00:00;2016;1;3;9;38.268;7.146;88.513;5.902;0.0;0.695;0.696;0.695;0.748
2016-01-03 10:00:00;2016;1;3;10;60.44;7.138;86.932;5.55;0.0;0.695;0.696;0.696;0.748
2016-01-03 11:00:00;2016;1;3;11;96.58;7.348;85.052;5.423;0.0;0.695;0.696;0.696;0.748
2016-01-03 12:00:00;2016;1;3;12;99.655;7.49;83.353;5.492;0.0;0.695;0.696;0.696;0.748
2016-01-03 13:00:00;2016;1;3;13;89.28;7.41;82.145;5.552;0.0;0.696;0.696;0.697;0.749
2016-01-03 14:00:00;2016;1;3;14;46.983;6.992;79.522;6.239;0.0;0.696;0.696;0.697;0.748
2016-01-03 15:00:00;2016;1;3;15;5.546;6.658;77.475;6.181;0.0;0.696;0.696;0.697;0.748
2016-01-03 16:00:00;2016;1;3;16;-1.319;6.723;74.123;6.307;0.0;0.696;0.696;0.697;0.748
2016-01-03 17:00:00;2016;1;3;17;-1.314;6.734;72.86;6.756;0.0;0.695;0.696;0.696;0.748
2016-01-03 18:00:00;2016;1;3;18;-1.275;6.605;71.51;6.59;0.0;0.695;0.696;0.696;0.748
2016-01-03 19:00:00;2016;1;3;19;-2.364;6.002;78.928;7.557;0.4;0.695;0.696;0.695;0.748
2016-01-03 20:00:00;2016;1;3;20;-2.0;5.717;83.945;7.392;1.2;0.695;0.696;0.696;0.748
2016-01-03 21:00:00;2016;1;3;21;-1.659;5.647;86.035;7.462;1.8;0.696;0.697;0.697;0.749
2016-01-03 22:00:00;2016;1;3;22;-1.703;5.354;86.48;8.223;0.8;0.697;0.697;0.697;0.749
2016-01-03 23:00:00;2016;1;3;23;-1.672;5.126;87.198;8.007;0.6;0.697;0.697;0.697;0.749
2016-01-04 00:00:00;2016;1;4;0;-1.769;5.143;86.802;7.533;0.4;0.697;0.696;0.697;0.749
2016-01-04 01:00:00;2016;1;4;1;-1.578;4.99;89.078;6.408;1.2;0.697;0.696;0.697;0.749
2016-01-04 02:00:00;2016;1;4;2;-1.53;4.524;87.807;7.152;1.0;0.697;0.693;0.697;0.75
2016-01-04 03:00:00;2016;1;4;3;-1.422;3.922;88.248;6.461;1.0;0.697;0.693;0.697;0.749
2016-01-04 04:00:00;2016;1;4;4;-1.189;3.905;90.255;4.601;1.8;0.697;0.693;0.697;0.749
2016-01-04 05:00:00;2016;1;4;5;-1.34;3.737;92.088;4.222;0.6;0.697;0.693;0.697;0.749
2016-01-04 06:00:00;2016;1;4;6;-1.072;3.768;92.742;3.454;3.0;0.696;0.693;0.696;0.749
2016-01-04 07:00:00;2016;1;4;7;-0.503;3.854;92.973;3.871;1.6;0.695;0.694;0.694;0.748
2016-01-04 08:00:00;2016;1;4;8;3.707;3.999;93.02;2.203;0.2;0.693;0.694;0.694;0.748
2016-01-04 09:00:00;2016;1;4;9;25.153;4.357;93.038;3.141;0.0;0.693;0.694;0.693;0.748
2016-01-04 10:00:00;2016;1;4;10;38.075;4.773;92.857;2.535;0.0;0.693;0.694;0.693;0.748
2016-01-04 11:00:00;2016;1;4;11;53.204;5.098;93.067;2.284;0.2;0.693;0.694;0.693;0.748
2016-01-04 12:00:00;2016;1;4;12;40.05;5.45;92.958;2.243;0.0;0.694;0.693;0.694;0.748
2016-01-04 13:00:00;2016;1;4;13;23.294;5.365;93.057;2.779;0.0;0.697;0.693;0.696;0.748
2016-01-04 14:00:00;2016;1;4;14;13.021;5.375;93.068;2.746;0.0;0.697;0.695;0.697;0.748
2016-01-04 15:00:00;2016;1;4;15;0.197;5.207;92.995;2.813;0.6;0.697;0.695;0.698;0.748
2016-01-04 16:00:00;2016;1;4;16;-1.427;5.446;93.382;2.754;0.0;0.697;0.695;0.698;0.748
2016-01-04 17:00:00;2016;1;4;17;-1.423;5.428;93.66;3.255;0.2;0.697;0.695;0.698;0.747
2016-01-04 18:00:00;2016;1;4;18;-1.452;5.674;93.738;2.885;0.4;0.697;0.695;0.698;0.747
2016-01-04 19:00:00;2016;1;4;19;-1.397;5.826;93.982;3.497;0.2;0.697;0.696;0.698;0.747
2016-01-04 20:00:00;2016;1;4;20;-1.501;6.0;93.783;3.669;0.0;0.697;0.696;0.698;0.747
2016-01-04 21:00:00;2016;1;4;21;-1.568;5.926;92.822;3.558;0.0;0.697;0.696;0.698;0.747
2016-01-04 22:00:00;2016;1;4;22;-1.491;5.664;92.293;3.43;0.2;0.697;0.695;0.698;0.747
2016-01-04 23:00:00;2016;1;4;23;-1.561;5.847;92.275;3.259;0.0;0.697;0.695;0.698;0.747
2016-01-05 00:00:00;2016;1;5;0;-1.576;5.926;91.655;3.185;0.0;0.697;0.695;0.698;0.747
2016-01-05 01:00:00;2016;1;5;1;-1.494;5.959;91.593;3.436;0.0;0.697;0.695;0.698;0.747
2016-01-05 02:00:00;2016;1;5;2;-1.648;6.223;90.39;3.37;0.0;0.697;0.695;0.698;0.747
2016-01-05 03:00:00;2016;1;5;3;-1.553;6.127;90.727;3.042;0.0;0.697;0.695;0.698;0.747
2016-01-05 04:00:00;2016;1;5;4;-1.4;6.048;90.838;3.066;0.0;0.697;0.695;0.698;0.747
2016-01-05 05:00:00;2016;1;5;5;-1.301;6.337;89.062;3.348;0.0;0.697;0.695;0.698;0.747
2016-01-05 06:00:00;2016;1;5;6;-1.318;6.4;87.18;3.837;0.0;0.697;0.695;0.698;0.747
2016-01-05 07:00:00;2016;1;5;7;0.466;6.291;86.55;3.798;0.0;0.697;0.695;0.698;0.747
2016-01-05 08:00:00;2016;1;5;8;23.573;6.401;85.107;3.936;0.0;0.697;0.695;0.698;0.747
2016-01-05 09:00:00;2016;1;5;9;50.619;6.79;83.655;3.686;0.0;0.697;0.695;0.698;0.747
2016-01-05 10:00:00;2016;1;5;10;53.333;7.193;82.723;3.788;0.0;0.697;0.696;0.698;0.747
2016-01-05 11:00:00;2016;1;5;11;42.331;7.269;81.881;3.534;0.0;0.697;0.696;0.698;0.747
2016-01-05 12:00:00;2016;1;5;12;60.553;7.396;81.592;3.504;0.0;0.697;0.696;0.698;0.747
2016-01-05 13:00:00;2016;1;5;13;50.069;7.493;81.978;3.685;0.0;0.697;0.697;0.698;0.747
2016-01-05 14:00:00;2016;1;5;14;17.555;7.486;81.608;3.295;0.0;0.698;0.697;0.698;0.747
2016-01-05 15:00:00;2016;1;5;15;4.272;7.398;82.828;3.017;0.0;0.698;0.697;0.698;0.747
2016-01-05 16:00:00;2016;1;5;16;-1.22;7.164;83.937;3.514;0.0;0.698;0.697;0.698;0.747
2016-01-05 17:00:00;2016;1;5;17;-1.297;7.056;84.608;3.024;0.0;0.698;0.697;0.698;0.747
2016-01-05 18:00:00;2016;1;5;18;-1.474;6.865;85.792;2.817;0.0;0.698;0.697;0.698;0.747
2016-01-05 19:00:00;2016;1;5;19;-1.993;6.708;88.365;2.606;0.2;0.698;0.697;0.698;0.747
2016-01-05 20:00:00;2016;1;5;20;-1.78;6.603;90.357;2.78;0.0;0.698;0.697;0.698;0.747
2016-01-05 21:00:00;2016;1;5;21;-1.555;6.4;91.578;3.091;0.2;0.698;0.697;0.698;0.747
2016-01-05 22:00:00;2016;1;5;22;-1.505;5.628;91.788;3.375;0.2;0.698;0.697;0.698;0.747
2016-01-05 23:00:00;2016;1;5;23;-1.325;4.597;92.483;3.54;0.0;0.698;0.697;0.698;0.747
2016-01-06 00:00:00;2016;1;6;0;-1.38;4.395;92.41;3.15;0.0;0.698;0.697;0.698;0.747
2016-01-06 01:00:00;2016;1;6;1;-1.37;4.243;92.117;2.919;0.0;0.698;0.696;0.698;0.747
2016-01-06 02:00:00;2016;1;6;2;-1.22;3.693;91.915;2.532;0.0;0.698;0.696;0.698;0.747
2016-01-06 03:00:00;2016;1;6;3;-1.068;3.281;92.107;2.792;0.0;0.698;0.696;0.698;0.747
2016-01-06 04:00:00;2016;1;6;4;-0.964;3.046;92.325;2.389;0.0;0.698;0.696;0.698;0.747
2016-01-06 05:00:00;2016;1;6;5;-0.953;2.732;92.422;2.162;0.0;0.698;0.696;0.698;0.747
2016-01-06 06:00:00;2016;1;6;6;-0.913;2.163;92.775;2.236;0.0;0.698;0.695;0.698;0.747
2016-01-06 07:00:00;2016;1;6;7;-0.307;1.778;92.877;2.486;0.0;0.698;0.695;0.698;0.747
2016-01-06 08:00:00;2016;1;6;8;9.462;1.572;92.932;2.026;0.0;0.698;0.694;0.698;0.747
2016-01-06 09:00:00;2016;1;6;9;34.569;1.571;92.82;2.466;0.0;0.697;0.692;0.698;0.747
2016-01-06 10:00:00;2016;1;6;10;59.044;1.911;92.552;2.583;0.2;0.696;0.692;0.696;0.747
2016-01-06 11:00:00;2016;1;6;11;66.326;2.111;92.558;2.52;0.0;0.694;0.692;0.694;0.746
2016-01-06 12:00:00;2016;1;6;12;55.125;2.222;92.743;2.515;0.0;0.692;0.691;0.693;0.746
2016-01-06 13:00:00;2016;1;6;13;44.136;2.391;92.21;2.267;0.0;0.692;0.69;0.692;0.746
2016-01-06 14:00:00;2016;1;6;14;14.082;2.438;91.827;2.482;0.0;0.692;0.69;0.692;0.746
2016-01-06 15:00:00;2016;1;6;15;2.787;2.232;92.152;2.667;0.0;0.692;0.69;0.692;0.746
2016-01-06 16:00:00;2016;1;6;16;-0.885;1.882;92.737;2.031;0.0;0.692;0.69;0.692;0.746
2016-01-06 17:00:00;2016;1;6;17;-0.899;1.805;92.1;2.16;0.0;0.692;0.69;0.692;0.746
2016-01-06 18:00:00;2016;1;6;18;-1.295;1.799;91.475;2.304;0.0;0.691;0.689;0.692;0.746
2016-01-06 19:00:00;2016;1;6;19;-1.29;1.853;92.007;2.348;1.2;0.691;0.689;0.691;0.746
2016-01-06 20:00:00;2016;1;6;20;-1.215;1.983;91.825;2.951;0.0;0.691;0.689;0.691;0.746
2016-01-06 21:00:00;2016;1;6;21;-1.139;2.161;92.823;3.09;0.0;0.69;0.689;0.691;0.746
2016-01-06 22:00:00;2016;1;6;22;-1.0;2.081;93.523;2.726;0.0;0.69;0.689;0.691;0.746
2016-01-06 23:00:00;2016;1;6;23;-0.943;2.254;94.437;2.794;0.0;0.69;0.689;0.691;0.746
2016-01-07 00:00:00;2016;1;7;0;-0.988;2.536;94.947;2.701;0.0;0.69;0.689;0.69;0.746
2016-01-07 01:00:00;2016;1;7;1;-0.974;2.903;94.708;3.581;0.0;0.69;0.689;0.69;0.746
2016-01-07 02:00:00;2016;1;7;2;-0.978;3.302;95.188;4.529;0.0;0.69;0.689;0.69;0.746
2016-01-07 03:00:00;2016;1;7;3;-1.11;3.948;94.798;4.253;0.0;0.69;0.689;0.69;0.746
2016-01-07 04:00:00;2016;1;7;4;-1.205;4.311;93.702;4.374;0.0;0.69;0.689;0.69;0.746
2016-01-07 05:00:00;2016;1;7;5;-1.148;4.619;92.113;4.719;0.0;0.69;0.689;0.69;0.746
2016-01-07 06:00:00;2016;1;7;6;-1.165;5.011;89.82;4.416;0.0;0.69;0.689;0.69;0.746
2016-01-07 07:00:00;2016;1;7;7;0.372;5.306;87.292;4.437;0.0;0.69;0.689;0.69;0.746
2016-01-07 08:00:00;2016;1;7;8;18.334;5.712;84.335;5.17;0.0;0.69;0.689;0.69;0.746
2016-01-07 09:00:00;2016;1;7;9;33.965;6.198;81.427;6.056;0.0;0.689;0.689;0.69;0.746
2016-01-07 10:00:00;2016;1;7;10;38.175;6.363;80.464;6.558;0.0;0.689;0.689;0.69;0.746
2016-01-07 11:00:00;2016;1;7;11;37.498;6.576;79.095;6.585;0.0;0.689;0.689;0.69;0.746
2016-01-07 12:00:00;2016;1;7;12;23.625;6.385;82.318;6.896;1.0;0.689;0.689;0.69;0.746
2016-01-07 13:00:00;2016;1;7;13;17.623;6.134;87.148;7.914;1.8;0.689;0.689;0.69;0.745
2016-01-07 14:00:00;2016;1;7;14;15.31;5.938;88.313;8.608;1.8;0.689;0.689;0.69;0.745
2016-01-07 15:00:00;2016;1;7;15;0.662;5.371;89.423;8.119;2.2;0.689;0.689;0.69;0.745
2016-01-07 16:00:00;2016;1;7;16;-1.191;5.463;92.187;6.317;1.6;0.689;0.689;0.69;0.745
2016-01-07 17:00:00;2016;1;7;17;-1.144;6.5;92.505;5.629;1.2;0.689;0.689;0.69;0.745
2016-01-07 18:00:00;2016;1;7;18;-1.383;7.084;85.587;9.208;0.2;0.689;0.688;0.69;0.745
2016-01-07 19:00:00;2016;1;7;19;-1.884;6.49;81.014;8.529;0.6;0.689;0.689;0.69;0.745
2016-01-07 20:00:00;2016;1;7;20;-2.205;6.785;71.896;8.688;0.2;0.689;0.688;0.69;0.745
2016-01-07 21:00:00;2016;1;7;21;-2.299;6.495;67.785;8.511;0.0;0.689;0.688;0.69;0.745
2016-01-07 22:00:00;2016;1;7;22;-2.165;6.131;68.428;7.54;0.0;0.689;0.688;0.69;0.745
2016-01-07 23:00:00;2016;1;7;23;-2.073;6.036;70.94;7.383;0.0;0.689;0.688;0.69;0.745
2016-01-08 00:00:00;2016;1;8;0;-1.694;6.189;68.912;7.015;0.0;0.689;0.688;0.69;0.745
2016-01-08 01:00:00;2016;1;8;1;-1.821;6.052;69.871;7.324;0.0;0.689;0.688;0.69;0.745
2016-01-08 02:00:00;2016;1;8;2;-2.137;5.775;70.539;7.805;0.0;0.689;0.688;0.69;0.745
2016-01-08 03:00:00;2016;1;8;3;-2.238;5.133;74.798;7.527;0.0;0.689;0.689;0.69;0.745
2016-01-08 04:00:00;2016;1;8;4;-2.419;4.479;77.048;6.663;0.0;0.689;0.689;0.69;0.745
2016-01-08 05:00:00;2016;1;8;5;-2.476;4.274;78.16;6.124;0.0;0.689;0.689;0.69;0.745
2016-01-08 06:00:00;2016;1;8;6;-2.396;3.677;82.202;5.302;0.0;0.689;0.689;0.69;0.745
2016-01-08 07:00:00;2016;1;8;7;0.823;3.405;81.422;5.546;0.0;0.689;0.689;0.69;0.745
2016-01-08 08:00:00;2016;1;8;8;38.909;3.588;80.188;5.627;0.0;0.689;0.689;0.69;0.745
2016-01-08 09:00:00;2016;1;8;9;118.097;4.339;79.489;5.752;0.0;0.689;0.689;0.69;0.745
2016-01-08 10:00:00;2016;1;8;10;204.644;5.792;75.799;5.448;0.0;0.689;0.689;0.69;0.745
2016-01-08 11:00:00;2016;1;8;11;239.785;7.018;72.495;5.158;0.0;0.689;0.689;0.69;0.745
2016-01-08 12:00:00;2016;1;8;12;226.525;7.629;71.159;4.662;0.0;0.689;0.689;0.69;0.745
2016-01-08 13:00:00;2016;1;8;13;177.902;7.804;71.185;4.681;0.0;0.689;0.689;0.69;0.745
2016-01-08 14:00:00;2016;1;8;14;93.773;7.481;71.943;3.758;0.0;0.689;0.688;0.69;0.745
2016-01-08 15:00:00;2016;1;8;15;15.645;5.765;74.289;3.186;0.0;0.689;0.688;0.69;0.745
2016-01-08 16:00:00;2016;1;8;16;-2.072;3.325;82.894;2.623;0.0;0.689;0.688;0.69;0.745
2016-01-08 17:00:00;2016;1;8;17;-2.181;2.511;85.715;3.0;0.0;0.689;0.688;0.69;0.745
2016-01-08 18:00:00;2016;1;8;18;-2.189;1.734;86.885;3.744;0.0;0.689;0.688;0.69;0.745
2016-01-08 19:00:00;2016;1;8;19;-2.238;1.999;84.807;4.096;0.0;0.689;0.688;0.69;0.745
2016-01-08 20:00:00;2016;1;8;20;-2.176;1.341;86.382;3.714;0.0;0.689;0.688;0.69;0.745
2016-01-08 21:00:00;2016;1;8;21;-2.117;0.946;87.108;3.265;0.0;0.689;0.689;0.69;0.745
2016-01-08 22:00:00;2016;1;8;22;-2.102;0.708;88.533;3.159;0.0;0.689;0.689;0.69;0.745
2016-01-08 23:00:00;2016;1;8;23;-2.031;0.365;89.313;2.357;0.0;0.69;0.689;0.692;0.745
2016-01-09 00:00:00;2016;1;9;0;-1.297;0.676;89.96;2.131;0.0;0.691;0.689;0.692;0.745
2016-01-09 01:00:00;2016;1;9;1;-1.143;1.87;89.693;3.435;0.0;0.691;0.69;0.692;0.745
2016-01-09 02:00:00;2016;1;9;2;-1.273;2.578;89.055;3.459;0.0;0.691;0.688;0.692;0.745
2016-01-09 03:00:00;2016;1;9;3;-1.304;2.765;89.802;2.612;0.0;0.691;0.688;0.692;0.745
2016-01-09 04:00:00;2016;1;9;4;-1.798;2.261;90.638;3.82;0.0;0.691;0.688;0.692;0.745
2016-01-09 05:00:00;2016;1;9;5;-0.956;3.717;93.15;4.87;0.0;0.691;0.687;0.692;0.745
2016-01-09 06:00:00;2016;1;9;6;-0.912;4.385;92.875;4.552;0.0;0.691;0.687;0.692;0.745
2016-01-09 07:00:00;2016;1;9;7;1.841;4.344;92.468;4.295;0.0;0.691;0.687;0.692;0.745
2016-01-09 08:00:00;2016;1;9;8;24.962;4.897;90.402;4.766;0.0;0.69;0.687;0.691;0.745
2016-01-09 09:00:00;2016;1;9;9;73.017;5.385;88.402;5.403;0.0;0.69;0.687;0.691;0.745
2016-01-09 10:00:00;2016;1;9;10;96.275;5.918;86.29;5.951;0.0;0.69;0.687;0.691;0.745
2016-01-09 11:00:00;2016;1;9;11;95.859;6.073;86.492;5.314;0.0;0.69;0.687;0.691;0.745
2016-01-09 12:00:00;2016;1;9;12;100.238;6.44;82.887;4.962;0.0;0.69;0.687;0.691;0.745
2016-01-09 13:00:00;2016;1;9;13;47.312;6.63;82.188;4.209;0.0;0.689;0.688;0.69;0.745
2016-01-09 14:00:00;2016;1;9;14;42.823;7.266;80.96;4.791;0.0;0.688;0.688;0.689;0.745
2016-01-09 15:00:00;2016;1;9;15;9.943;7.374;80.7;4.719;0.0;0.688;0.688;0.689;0.745
2016-01-09 16:00:00;2016;1;9;16;-1.027;7.383;81.313;4.93;0.0;0.688;0.687;0.689;0.745
2016-01-09 17:00:00;2016;1;9;17;-1.076;7.338;82.33;4.98;0.0;0.688;0.687;0.689;0.745
2016-01-09 18:00:00;2016;1;9;18;-1.133;7.378;83.442;5.927;0.0;0.688;0.687;0.688;0.745
2016-01-09 19:00:00;2016;1;9;19;-1.625;7.096;82.207;5.842;0.0;0.688;0.687;0.688;0.745
2016-01-09 20:00:00;2016;1;9;20;-2.256;5.961;83.713;5.991;0.0;0.688;0.687;0.688;0.745
2016-01-09 21:00:00;2016;1;9;21;-2.215;5.784;82.853;6.817;0.0;0.688;0.687;0.688;0.745
2016-01-09 22:00:00;2016;1;9;22;-2.102;5.459;83.162;6.281;0.0;0.688;0.687;0.688;0.744
2016-01-09 23:00:00;2016;1;9;23;-1.52;5.594;82.85;6.455;0.0;0.688;0.687;0.688;0.744
2016-01-10 00:00:00;2016;1;10;0;-1.49;6.05;81.525;6.127;0.0;0.688;0.687;0.689;0.744
2016-01-10 01:00:00;2016;1;10;1;-1.629;6.598;81.409;6.652;0.0;0.688;0.687;0.689;0.744
2016-01-10 02:00:00;2016;1;10;2;-1.964;6.846;83.54;7.114;0.2;0.688;0.687;0.689;0.744
2016-01-10 03:00:00;2016;1;10;3;-1.797;6.629;87.552;5.638;0.0;0.688;0.687;0.689;0.744
2016-01-10 04:00:00;2016;1;10;4;-1.476;7.378;84.179;5.84;0.0;0.688;0.687;0.689;0.744
2016-01-10 05:00:00;2016;1;10;5;-1.653;7.776;78.228;6.614;0.0;0.688;0.687;0.689;0.744
2016-01-10 06:00:00;2016;1;10;6;-2.038;7.213;78.59;5.897;0.0;0.688;0.687;0.689;0.744
2016-01-10 07:00:00;2016;1;10;7;1.115;6.229;81.356;6.161;0.0;0.688;0.687;0.689;0.744
2016-01-10 08:00:00;2016;1;10;8;61.486;6.551;78.359;7.047;0.0;0.688;0.687;0.689;0.744
2016-01-10 09:00:00;2016;1;10;9;132.554;6.781;76.593;7.577;0.0;0.688;0.687;0.689;0.744
2016-01-10 10:00:00;2016;1;10;10;229.219;7.502;73.53;7.5;0.0;0.688;0.687;0.689;0.744
2016-01-10 11:00:00;2016;1;10;11;247.576;8.282;69.376;7.738;0.0;0.688;0.687;0.689;0.744
2016-01-10 12:00:00;2016;1;10;12;249.645;8.798;66.575;7.641;0.0;0.688;0.687;0.689;0.744
2016-01-10 13:00:00;2016;1;10;13;116.011;8.679;67.172;6.736;0.0;0.688;0.687;0.689;0.744
2016-01-10 14:00:00;2016;1;10;14;100.101;8.518;67.309;5.76;0.0;0.688;0.687;0.689;0.744
2016-01-10 15:00:00;2016;1;10;15;11.24;7.547;71.312;6.32;0.0;0.688;0.687;0.689;0.744
2016-01-10 16:00:00;2016;1;10;16;-1.635;7.055;74.902;5.36;0.0;0.688;0.687;0.689;0.744
2016-01-10 17:00:00;2016;1;10;17;-1.942;6.039;85.194;3.686;1.6;0.688;0.687;0.689;0.744
2016-01-10 18:00:00;2016;1;10;18;-1.972;5.209;90.52;3.353;0.0;0.688;0.687;0.689;0.744
2016-01-10 19:00:00;2016;1;10;19;-2.325;4.983;88.564;3.953;0.0;0.688;0.687;0.689;0.744
2016-01-10 20:00:00;2016;1;10;20;-2.355;4.117;89.722;4.3;0.0;0.688;0.687;0.689;0.744
