date-time;year;month;day;hour;Rg;Ta;RH;u;P;smc_065;smc_125;smc_250;smc_500
2013-01-01 00:00:00;2013;1;1;0;-2.271;8.365;91.302;8.053;0.0;0.712;0.689;0.691;0.741
2013-01-01 01:00:00;2013;1;1;1;-2.182;8.269;91.625;7.567;0.0;0.712;0.69;0.691;0.741
2013-01-01 02:00:00;2013;1;1;2;-2.094;8.354;92.01;6.691;0.0;0.713;0.69;0.691;0.74
2013-01-01 03:00:00;2013;1;1;3;-2.012;8.138;92.665;7.058;0.0;0.713;0.689;0.691;0.74
2013-01-01 04:00:00;2013;1;1;4;-1.992;8.179;92.972;6.755;0.0;0.713;0.689;0.691;0.74
2013-01-01 05:00:00;2013;1;1;5;-2.079;8.195;93.388;6.848;0.0;0.713;0.689;0.691;0.74
2013-01-01 06:00:00;2013;1;1;6;-2.37;8.287;92.575;6.405;0.0;0.712;0.69;0.691;0.74
2013-01-01 07:00:00;2013;1;1;7;-2.058;8.318;91.773;6.116;0.0;0.712;0.69;0.691;0.741
2013-01-01 08:00:00;2013;1;1;8;7.365;7.902;92.65;3.685;0.0;0.713;0.689;0.691;0.74
2013-01-01 09:00:00;2013;1;1;9;23.464;7.9;93.882;2.535;0.0;0.712;0.69;0.691;0.74
2013-01-01 10:00:00;2013;1;1;10;22.849;7.08;90.535;6.146;0.0;0.712;0.689;0.691;0.741
2013-01-01 11:00:00;2013;1;1;11;55.835;6.588;88.645;3.998;0.0;0.712;0.689;0.691;0.741
2013-01-01 12:00:00;2013;1;1;12;69.047;6.831;87.532;3.849;0.0;0.712;0.69;0.691;0.741
2013-01-01 13:00:00;2013;1;1;13;105.086;7.013;80.261;5.015;0.0;0.713;0.689;0.692;0.74
2013-01-01 14:00:00;2013;1;1;14;107.791;6.973;74.326;5.576;0.01;0.713;0.69;0.691;0.741
2013-01-01 15:00:00;2013;1;1;15;6.81;5.851;75.787;4.739;0.0;0.712;0.69;0.691;0.741
2013-01-01 16:00:00;2013;1;1;16;-3.984;4.537;82.196;3.339;0.0;0.712;0.689;0.692;0.741
2013-01-01 17:00:00;2013;1;1;17;-3.724;4.364;82.668;4.031;0.0;0.712;0.689;0.692;0.741
2013-01-01 18:00:00;2013;1;1;18;-3.726;4.535;82.963;4.12;0.0;0.712;0.689;0.691;0.741
2013-01-01 19:00:00;2013;1;1;19;-4.11;4.033;86.8;3.596;0.0;0.712;0.689;0.691;0.741
2013-01-01 20:00:00;2013;1;1;20;-3.994;3.677;86.817;3.565;0.01;0.711;0.689;0.69;0.741
2013-01-01 21:00:00;2013;1;1;21;-3.472;4.423;87.072;3.708;0.0;0.711;0.689;0.69;0.741
2013-01-01 22:00:00;2013;1;1;22;-3.451;4.147;88.837;3.408;0.0;0.711;0.689;0.69;0.74
2013-01-01 23:00:00;2013;1;1;23;-3.545;4.827;86.795;4.458;0.0;0.711;0.688;0.69;0.741
2013-01-02 00:00:00;2013;1;2;0;-3.858;5.001;86.658;4.247;0.0;0.71;0.688;0.689;0.741
2013-01-02 01:00:00;2013;1;2;1;-3.694;4.82;87.505;4.268;0.0;0.711;0.688;0.689;0.741
2013-01-02 02:00:00;2013;1;2;2;-4.136;4.385;88.46;4.034;0.01;0.71;0.688;0.689;0.741
2013-01-02 03:00:00;2013;1;2;3;-4.239;3.97;90.535;3.181;0.0;0.71;0.688;0.689;0.741
2013-01-02 04:00:00;2013;1;2;4;-3.921;4.283;91.457;4.145;0.0;0.71;0.688;0.688;0.741
2013-01-02 05:00:00;2013;1;2;5;-4.003;4.262;90.675;4.299;0.0;0.711;0.687;0.689;0.741
2013-01-02 06:00:00;2013;1;2;6;-4.123;3.578;92.01;3.794;0.0;0.711;0.687;0.689;0.741
2013-01-02 07:00:00;2013;1;2;7;-1.513;3.636;92.192;4.263;0.0;0.711;0.687;0.689;0.742
2013-01-02 08:00:00;2013;1;2;8;34.795;3.721;92.893;3.937;0.0;0.71;0.687;0.689;0.742
2013-01-02 09:00:00;2013;1;2;9;112.395;4.798;91.023;3.574;0.0;0.71;0.686;0.689;0.742
2013-01-02 10:00:00;2013;1;2;10;209.17;6.644;85.962;4.131;0.0;0.71;0.686;0.689;0.742
2013-01-02 11:00:00;2013;1;2;11;198.791;7.493;83.728;4.171;0.0;0.71;0.686;0.689;0.742
2013-01-02 12:00:00;2013;1;2;12;167.335;7.713;81.565;4.472;0.0;0.711;0.686;0.689;0.742
2013-01-02 13:00:00;2013;1;2;13;131.226;7.808;81.575;4.182;0.0;0.711;0.686;0.689;0.742
2013-01-02 14:00:00;2013;1;2;14;65.533;7.611;81.361;5.199;0.0;0.711;0.686;0.689;0.742
2013-01-02 15:00:00;2013;1;2;15;3.53;7.393;82.28;5.489;0.0;0.711;0.687;0.689;0.741
2013-01-02 16:00:00;2013;1;2;16;-2.906;7.21;84.095;5.36;0.0;0.712;0.687;0.689;0.742
2013-01-02 17:00:00;2013;1;2;17;-2.789;7.175;85.153;5.033;0.0;0.712;0.687;0.689;0.741
2013-01-02 18:00:00;2013;1;2;18;-2.801;7.231;85.317;5.303;0.0;0.712;0.687;0.689;0.741
2013-01-02 19:00:00;2013;1;2;19;-2.818;6.898;85.688;5.25;0.0;0.712;0.687;0.689;0.742
2013-01-02 20:00:00;2013;1;2;20;-2.778;6.803;86.085;5.303;0.0;0.712;0.687;0.689;0.742
2013-01-02 21:00:00;2013;1;2;21;-2.964;6.704;88.91;6.055;0.0;0.712;0.687;0.689;0.742
2013-01-02 22:00:00;2013;1;2;22;-2.938;6.631;92.307;6.44;0.0;0.712;0.687;0.689;0.741
2013-01-02 23:00:00;2013;1;2;23;-2.754;6.794;94.88;6.884;0.0;0.712;0.687;0.689;0.741
2013-01-03 00:00:00;2013;1;3;0;-2.649;7.13;95.018;7.051;0.0;0.711;0.688;0.689;0.741
2013-01-03 01:00:00;2013;1;3;1;-2.832;7.463;94.892;5.97;0.0;0.712;0.688;0.689;0.742
2013-01-03 02:00:00;2013;1;3;2;-2.724;7.764;95.857;6.078;0.0;0.713;0.688;0.689;0.742
2013-01-03 03:00:00;2013;1;3;3;-2.612;8.269;96.335;5.37;0.0;0.713;0.687;0.69;0.741
2013-01-03 04:00:00;2013;1;3;4;-2.692;8.769;96.645;5.11;0.0;0.713;0.687;0.69;0.741
2013-01-03 05:00:00;2013;1;3;5;-2.794;8.953;96.843;5.126;0.0;0.713;0.688;0.689;0.741
2013-01-03 06:00:00;2013;1;3;6;-2.875;9.156;96.992;6.052;0.0;0.713;0.687;0.69;0.742
2013-01-03 07:00:00;2013;1;3;7;-2.315;9.464;96.237;5.495;0.0;0.713;0.687;0.69;0.742
2013-01-03 08:00:00;2013;1;3;8;3.133;9.717;95.183;5.754;0.0;0.713;0.688;0.69;0.742
2013-01-03 09:00:00;2013;1;3;9;18.325;10.063;93.342;6.018;0.0;0.713;0.688;0.69;0.742
2013-01-03 10:00:00;2013;1;3;10;57.211;10.528;91.682;5.774;0.0;0.713;0.688;0.69;0.742
2013-01-03 11:00:00;2013;1;3;11;38.629;10.645;90.907;5.477;0.0;0.713;0.688;0.691;0.742
2013-01-03 12:00:00;2013;1;3;12;32.219;10.675;90.452;5.235;0.0;0.713;0.688;0.691;0.742
2013-01-03 13:00:00;2013;1;3;13;24.307;10.464;91.998;5.216;0.0;0.713;0.688;0.691;0.742
2013-01-03 14:00:00;2013;1;3;14;16.492;10.559;91.068;5.235;0.0;0.713;0.689;0.691;0.742
2013-01-03 15:00:00;2013;1;3;15;0.665;10.474;90.097;5.613;0.0;0.714;0.689;0.691;0.741
2013-01-03 16:00:00;2013;1;3;16;-2.878;10.217;90.573;5.499;0.0;0.713;0.689;0.692;0.742
2013-01-03 17:00:00;2013;1;3;17;-2.863;10.079;90.372;5.146;0.0;0.713;0.689;0.692;0.742
2013-01-03 18:00:00;2013;1;3;18;-2.893;9.954;90.557;5.224;0.0;0.713;0.689;0.692;0.741
2013-01-03 19:00:00;2013;1;3;19;-2.929;9.96;90.467;5.198;0.0;0.713;0.689;0.692;0.742
2013-01-03 20:00:00;2013;1;3;20;-3.013;9.798;91.937;4.818;0.0;0.713;0.689;0.692;0.742
2013-01-03 21:00:00;2013;1;3;21;-2.878;9.841;92.523;4.331;0.0;0.713;0.689;0.692;0.741
2013-01-03 22:00:00;2013;1;3;22;-2.879;9.888;92.655;3.378;0.0;0.714;0.69;0.692;0.741
2013-01-03 23:00:00;2013;1;3;23;-2.929;9.838;93.187;3.892;0.0;0.714;0.69;0.692;0.741
2013-01-04 00:00:00;2013;1;4;0;-2.887;9.883;93.228;4.491;0.0;0.714;0.69;0.692;0.742
2013-01-04 01:00:00;2013;1;4;1;-2.889;9.824;93.527;4.403;0.0;0.714;0.69;0.692;0.741
2013-01-04 02:00:00;2013;1;4;2;-3.077;9.929;94.035;4.888;0.0;0.714;0.69;0.692;0.741
2013-01-04 03:00:00;2013;1;4;3;-3.104;9.482;95.622;4.452;0.0;0.713;0.691;0.692;0.741
2013-01-04 04:00:00;2013;1;4;4;-2.997;9.503;95.542;4.573;0.0;0.713;0.69;0.692;0.742
2013-01-04 05:00:00;2013;1;4;5;-2.992;9.602;94.35;4.3;0.0;0.713;0.69;0.693;0.742
2013-01-04 06:00:00;2013;1;4;6;-2.885;9.684;93.493;4.245;0.0;0.713;0.69;0.693;0.742
2013-01-04 07:00:00;2013;1;4;7;-2.455;9.545;93.698;4.599;0.0;0.714;0.69;0.693;0.742
2013-01-04 08:00:00;2013;1;4;8;2.637;9.273;94.893;4.931;0.0;0.714;0.69;0.693;0.742
2013-01-04 09:00:00;2013;1;4;9;14.119;9.183;95.275;5.083;0.0;0.713;0.69;0.693;0.742
2013-01-04 10:00:00;2013;1;4;10;19.846;9.198;94.258;5.056;0.0;0.714;0.69;0.693;0.742
2013-01-04 11:00:00;2013;1;4;11;32.404;9.34;93.282;4.68;0.0;0.714;0.69;0.693;0.742
2013-01-04 12:00:00;2013;1;4;12;21.363;9.455;92.017;4.746;0.0;0.714;0.69;0.693;0.742
2013-01-04 13:00:00;2013;1;4;13;22.533;9.544;92.602;4.708;0.0;0.714;0.691;0.693;0.742
2013-01-04 14:00:00;2013;1;4;14;23.348;9.328;93.073;5.255;0.0;0.714;0.691;0.693;0.741
2013-01-04 15:00:00;2013;1;4;15;-0.1;9.155;92.488;4.834;0.0;0.714;0.691;0.693;0.741
2013-01-04 16:00:00;2013;1;4;16;-3.268;8.988;91.752;5.198;0.0;0.714;0.691;0.693;0.742
2013-01-04 17:00:00;2013;1;4;17;-3.344;9.064;91.183;5.214;0.0;0.714;0.691;0.693;0.742
2013-01-04 18:00:00;2013;1;4;18;-3.312;8.635;92.37;4.916;0.0;0.714;0.691;0.693;0.741
2013-01-04 19:00:00;2013;1;4;19;-3.297;8.506;93.125;4.387;0.0;0.713;0.691;0.693;0.742
2013-01-04 20:00:00;2013;1;4;20;-3.172;8.394;94.568;4.35;0.0;0.714;0.691;0.693;0.742
2013-01-04 21:00:00;2013;1;4;21;-3.17;8.352;94.517;4.179;0.0;0.714;0.691;0.693;0.742
2013-01-04 22:00:00;2013;1;4;22;-3.216;8.368;92.695;5.035;0.0;0.713;0.691;0.693;0.742
2013-01-04 23:00:00;2013;1;4;23;-3.321;8.304;91.785;4.125;0.0;0.713;0.691;0.693;0.742
2013-01-05 00:00:00;2013;1;5;0;-3.142;8.134;91.877;4.63;0.0;0.714;0.691;0.693;0.742
2013-01-05 01:00:00;2013;1;5;1;-2.943;8.114;90.988;4.846;0.0;0.713;0.691;0.693;0.741
2013-01-05 02:00:00;2013;1;5;2;-2.994;8.02;90.68;4.789;0.0;0.713;0.691;0.693;0.742
2013-01-05 03:00:00;2013;1;5;3;-3.014;7.891;90.657;4.516;0.0;0.713;0.691;0.693;0.742
2013-01-05 04:00:00;2013;1;5;4;-2.89;7.865;91.243;3.343;0.0;0.713;0.692;0.693;0.741
2013-01-05 05:00:00;2013;1;5;5;-2.869;7.881;91.203;2.987;0.0;0.713;0.691;0.692;0.741
2013-01-05 06:00:00;2013;1;5;6;-2.863;7.907;90.272;2.886;0.0;0.713;0.691;0.693;0.742
2013-01-05 07:00:00;2013;1;5;7;-2.386;7.961;91.708;2.783;0.0;0.713;0.691;0.693;0.742
2013-01-05 08:00:00;2013;1;5;8;4.556;8.045;92.31;2.635;0.0;0.713;0.69;0.693;0.742
2013-01-05 09:00:00;2013;1;5;9;11.759;8.18;92.553;2.958;0.0;0.713;0.69;0.693;0.742
2013-01-05 10:00:00;2013;1;5;10;18.357;8.558;91.995;2.513;0.0;0.713;0.69;0.693;0.742
2013-01-05 11:00:00;2013;1;5;11;18.18;8.537;88.667;3.328;0.0;0.713;0.69;0.693;0.742
2013-01-05 12:00:00;2013;1;5;12;17.496;8.469;88.787;3.217;0.0;0.713;0.691;0.693;0.741
2013-01-05 13:00:00;2013;1;5;13;14.535;8.187;91.66;3.205;0.0;0.713;0.691;0.693;0.742
2013-01-05 14:00:00;2013;1;5;14;6.735;7.833;91.807;4.275;0.0;0.713;0.691;0.693;0.742
2013-01-05 15:00:00;2013;1;5;15;-1.979;7.54;92.887;3.385;0.0;0.713;0.691;0.693;0.742
2013-01-05 16:00:00;2013;1;5;16;-3.624;7.364;93.17;2.135;0.0;0.713;0.691;0.693;0.742
2013-01-05 17:00:00;2013;1;5;17;-4.264;7.245;95.082;1.426;0.0;0.713;0.691;0.693;0.742
2013-01-05 18:00:00;2013;1;5;18;-3.51;7.286;94.673;2.97;0.0;0.713;0.691;0.693;0.742
2013-01-05 19:00:00;2013;1;5;19;-3.521;7.201;94.497;2.293;0.0;0.713;0.691;0.693;0.742
2013-01-05 20:00:00;2013;1;5;20;-3.349;7.281;94.688;3.5;0.0;0.713;0.691;0.693;0.742
2013-01-05 21:00:00;2013;1;5;21;-3.3;7.383;94.622;3.329;0.0;0.713;0.691;0.693;0.742
2013-01-05 22:00:00;2013;1;5;22;-3.189;7.317;95.432;3.268;0.0;0.713;0.691;0.693;0.742
2013-01-05 23:00:00;2013;1;5;23;-3.185;7.448;95.343;3.1;0.0;0.713;0.691;0.693;0.742
2013-01-06 00:00:00;2013;1;6;0;-3.149;7.57;94.972;3.904;0.01;0.713;0.691;0.693;0.741
2013-01-06 01:00:00;2013;1;6;1;-3.092;7.807;93.888;3.121;0.0;0.713;0.691;0.693;0.741
2013-01-06 02:00:00;2013;1;6;2;-2.923;8.092;93.488;3.631;0.0;0.713;0.691;0.693;0.742
2013-01-06 03:00:00;2013;1;6;3;-2.816;8.559;92.424;3.298;0.0;0.713;0.691;0.693;0.742
2013-01-06 04:00:00;2013;1;6;4;-2.786;8.577;90.578;3.479;0.0;0.713;0.691;0.693;0.742
2013-01-06 05:00:00;2013;1;6;5;-2.854;8.388;90.505;3.036;0.0;0.713;0.691;0.692;0.742
2013-01-06 06:00:00;2013;1;6;6;-2.931;8.324;91.338;4.302;0.0;0.712;0.691;0.692;0.742
2013-01-06 07:00:00;2013;1;6;7;-2.164;8.18;91.735;4.412;0.0;0.712;0.691;0.692;0.742
2013-01-06 08:00:00;2013;1;6;8;5.975;8.221;92.035;4.386;0.0;0.712;0.691;0.692;0.742
2013-01-06 09:00:00;2013;1;6;9;29.759;8.601;90.645;4.052;0.0;0.712;0.691;0.692;0.741
2013-01-06 10:00:00;2013;1;6;10;63.915;8.996;89.722;4.453;0.0;0.712;0.691;0.692;0.742
2013-01-06 11:00:00;2013;1;6;11;58.325;9.022;89.993;4.516;0.0;0.712;0.69;0.693;0.742
2013-01-06 12:00:00;2013;1;6;12;83.492;9.274;88.443;3.977;0.0;0.712;0.69;0.693;0.742
2013-01-06 13:00:00;2013;1;6;13;65.764;9.491;85.757;3.283;0.0;0.712;0.691;0.693;0.742
2013-01-06 14:00:00;2013;1;6;14;31.048;9.323;86.12;2.886;0.0;0.712;0.691;0.693;0.742
2013-01-06 15:00:00;2013;1;6;15;5.616;8.301;90.132;2.621;0.0;0.712;0.691;0.693;0.742
2013-01-06 16:00:00;2013;1;6;16;-4.585;7.307;93.157;2.147;0.0;0.712;0.691;0.693;0.742
2013-01-06 17:00:00;2013;1;6;17;-4.105;7.435;94.247;2.999;0.0;0.712;0.691;0.693;0.742
2013-01-06 18:00:00;2013;1;6;18;-3.17;7.436;95.213;3.261;0.0;0.711;0.691;0.693;0.742
2013-01-06 19:00:00;2013;1;6;19;-2.921;7.281;96.147;3.295;0.0;0.711;0.691;0.693;0.741
2013-01-06 20:00:00;2013;1;6;20;-2.979;7.089;96.745;3.926;0.0;0.711;0.691;0.693;0.742
2013-01-06 21:00:00;2013;1;6;21;-2.814;7.271;96.647;2.835;0.0;0.711;0.691;0.693;0.743
2013-01-06 22:00:00;2013;1;6;22;-2.807;7.657;95.268;2.976;0.0;0.71;0.691;0.693;0.742
2013-01-06 23:00:00;2013;1;6;23;-2.934;7.758;95.217;3.767;0.0;0.71;0.691;0.693;0.743
2013-01-07 00:00:00;2013;1;7;0;-3.075;7.44;95.988;3.899;0.0;0.71;0.691;0.692;0.744
2013-01-07 01:00:00;2013;1;7;1;-2.992;7.059;96.277;3.561;0.0;0.71;0.691;0.693;0.743
2013-01-07 02:00:00;2013;1;7;2;-3.01;6.962;96.363;3.581;0.0;0.71;0.691;0.693;0.744
2013-01-07 03:00:00;2013;1;7;3;-3.411;6.967;96.013;1.734;0.0;0.71;0.691;0.693;0.744
2013-01-07 04:00:00;2013;1;7;4;-3.67;7.019;96.177;1.411;0.0;0.709;0.691;0.692;0.744
2013-01-07 05:00:00;2013;1;7;5;-3.396;7.101;96.93;1.815;0.0;0.709;0.691;0.693;0.746
2013-01-07 06:00:00;2013;1;7;6;-3.062;7.416;96.802;2.385;0.0;0.708;0.69;0.693;0.747
2013-01-07 07:00:00;2013;1;7;7;-2.251;7.613;95.783;2.902;0.0;0.708;0.69;0.693;0.747
2013-01-07 08:00:00;2013;1;7;8;8.277;7.769;95.328;2.284;0.0;0.708;0.69;0.693;0.746
2013-01-07 09:00:00;2013;1;7;9;20.097;7.963;94.857;3.313;0.0;0.708;0.69;0.693;0.747
2013-01-07 10:00:00;2013;1;7;10;32.73;8.136;94.272;3.882;0.0;0.708;0.69;0.693;0.747
2013-01-07 11:00:00;2013;1;7;11;15.764;8.175;93.532;2.939;0.0;0.708;0.69;0.693;0.747
2013-01-07 12:00:00;2013;1;7;12;26.061;8.065;93.425;3.251;0.0;0.709;0.69;0.693;0.747
2013-01-07 13:00:00;2013;1;7;13;15.881;8.243;87.453;4.958;0.0;0.709;0.69;0.693;0.746
2013-01-07 14:00:00;2013;1;7;14;4.847;8.307;87.093;3.258;0.0;0.708;0.691;0.693;0.746
2013-01-07 15:00:00;2013;1;7;15;-1.169;7.934;88.552;2.331;0.0;0.707;0.691;0.693;0.747
2013-01-07 16:00:00;2013;1;7;16;-2.835;7.684;87.503;3.827;0.0;0.706;0.691;0.693;0.748
2013-01-07 17:00:00;2013;1;7;17;-2.927;6.974;89.303;3.561;0.0;0.706;0.691;0.693;0.748
2013-01-07 18:00:00;2013;1;7;18;-2.929;6.454;90.555;3.89;0.0;0.706;0.691;0.693;0.748
2013-01-07 19:00:00;2013;1;7;19;-2.965;6.201;91.923;3.647;0.0;0.705;0.691;0.693;0.748
2013-01-07 20:00:00;2013;1;7;20;-2.754;6.253;90.79;3.919;0.0;0.704;0.691;0.693;0.749
2013-01-07 21:00:00;2013;1;7;21;-2.925;6.288;91.325;4.066;0.0;0.702;0.692;0.693;0.75
2013-01-07 22:00:00;2013;1;7;22;-3.214;6.144;93.5;4.243;0.0;0.702;0.691;0.693;0.75
2013-01-07 23:00:00;2013;1;7;23;-3.168;6.239;92.285;4.326;0.0;0.702;0.691;0.693;0.749
2013-01-08 00:00:00;2013;1;8;0;-3.113;6.224;91.682;4.605;0.0;0.7;0.691;0.692;0.751
2013-01-08 01:00:00;2013;1;8;1;-3.283;6.044;92.5;4.433;0.0;0.7;0.691;0.692;0.75
2013-01-08 02:00:00;2013;1;8;2;-3.142;5.815;94.025;4.292;0.01;0.7;0.691;0.692;0.75
2013-01-08 03:00:00;2013;1;8;3;-2.874;5.793;91.943;5.255;0.0;0.699;0.691;0.692;0.75
2013-01-08 04:00:00;2013;1;8;4;-2.681;5.941;90.452;4.756;0.0;0.698;0.691;0.692;0.75
2013-01-08 05:00:00;2013;1;8;5;-2.682;6.006;90.41;5.012;0.0;0.698;0.691;0.692;0.751
2013-01-08 06:00:00;2013;1;8;6;-2.678;6.087;90.04;5.264;0.0;0.696;0.69;0.692;0.752
2013-01-08 07:00:00;2013;1;8;7;-1.48;6.159;89.683;5.805;0.0;0.688;0.689;0.689;0.753
2013-01-08 08:00:00;2013;1;8;8;24.536;6.253;89.61;5.483;0.0;0.688;0.689;0.689;0.753
2013-01-08 09:00:00;2013;1;8;9;66.634;7.296;87.985;5.457;0.0;0.688;0.689;0.689;0.753
2013-01-08 10:00:00;2013;1;8;10;86.58;7.206;86.897;5.184;0.0;0.689;0.689;0.69;0.754
2013-01-08 11:00:00;2013;1;8;11;63.637;7.514;85.808;5.266;0.0;0.689;0.689;0.689;0.754
2013-01-08 12:00:00;2013;1;8;12;51.724;7.663;85.667;4.8;0.0;0.688;0.689;0.689;0.754
2013-01-08 13:00:00;2013;1;8;13;33.751;7.742;85.29;5.379;0.0;0.688;0.689;0.689;0.754
2013-01-08 14:00:00;2013;1;8;14;12.91;7.695;86.12;5.362;0.0;0.688;0.689;0.689;0.754
2013-01-08 15:00:00;2013;1;8;15;-0.308;7.655;86.78;4.682;0.0;0.689;0.689;0.689;0.755
2013-01-08 16:00:00;2013;1;8;16;-2.845;7.559;87.347;4.596;0.0;0.696;0.695;0.691;0.754
2013-01-08 17:00:00;2013;1;8;17;-2.757;7.645;87.398;4.057;0.0;0.696;0.69;0.691;0.754
2013-01-08 18:00:00;2013;1;8;18;-2.813;7.782;86.61;2.955;0.0;0.696;0.691;0.69;0.754
2013-01-08 19:00:00;2013;1;8;19;-2.786;7.654;86.133;4.555;0.0;0.695;0.696;0.69;0.754
2013-01-08 20:00:00;2013;1;8;20;-3.337;7.225;89.638;4.831;0.0;0.695;0.697;0.69;0.754
2013-01-08 21:00:00;2013;1;8;21;-3.209;6.673;94.688;4.282;0.0;0.694;0.696;0.69;0.754
2013-01-08 22:00:00;2013;1;8;22;-2.999;6.484;94.313;4.751;0.0;0.687;0.691;0.688;0.752
2013-01-08 23:00:00;2013;1;8;23;-2.892;6.525;91.018;3.675;0.0;0.687;0.691;0.688;0.752
2013-01-09 00:00:00;2013;1;9;0;-2.686;6.561;88.933;3.957;0.0;0.686;0.692;0.688;0.751
2013-01-09 01:00:00;2013;1;9;1;-3.259;6.249;91.525;4.665;0.0;0.686;0.692;0.689;0.752
2013-01-09 02:00:00;2013;1;9;2;-3.037;5.974;94.57;4.909;0.0;0.686;0.691;0.688;0.751
2013-01-09 03:00:00;2013;1;9;3;-2.806;5.853;95.237;5.222;0.0;0.686;0.691;0.688;0.752
2013-01-09 04:00:00;2013;1;9;4;-2.635;5.791;95.375;5.133;0.0;0.694;0.694;0.69;0.753
2013-01-09 05:00:00;2013;1;9;5;-2.808;5.83;95.363;4.473;0.0;0.691;0.691;0.689;0.752
2013-01-09 06:00:00;2013;1;9;6;-2.737;5.91;95.64;4.914;0.0;0.701;0.691;0.691;0.75
2013-01-09 07:00:00;2013;1;9;7;-2.474;5.877;96.012;5.416;0.0;0.705;0.69;0.692;0.747
2013-01-09 08:00:00;2013;1;9;8;0.818;5.94;95.205;4.095;0.0;0.706;0.69;0.692;0.746
2013-01-09 09:00:00;2013;1;9;9;9.642;6.039;94.73;4.182;0.0;0.707;0.69;0.692;0.746
2013-01-09 10:00:00;2013;1;9;10;17.712;6.182;94.298;5.338;0.0;0.707;0.69;0.692;0.746
2013-01-09 11:00:00;2013;1;9;11;27.745;6.168;94.668;5.946;0.0;0.708;0.69;0.692;0.746
2013-01-09 12:00:00;2013;1;9;12;19.75;6.18;94.767;5.595;0.0;0.708;0.69;0.692;0.746
2013-01-09 13:00:00;2013;1;9;13;18.98;6.329;95.177;4.808;0.0;0.708;0.69;0.692;0.745
2013-01-09 14:00:00;2013;1;9;14;31.027;6.591;95.958;4.013;0.0;0.708;0.69;0.692;0.745
2013-01-09 15:00:00;2013;1;9;15;2.245;6.788;96.27;3.049;0.0;0.709;0.691;0.692;0.744
2013-01-09 16:00:00;2013;1;9;16;-3.463;6.87;92.368;4.804;0.0;0.708;0.691;0.691;0.744
2013-01-09 17:00:00;2013;1;9;17;-3.685;6.354;88.612;3.465;0.0;0.709;0.69;0.692;0.745
2013-01-09 18:00:00;2013;1;9;18;-3.701;5.658;90.445;2.893;0.0;0.709;0.69;0.692;0.745
2013-01-09 19:00:00;2013;1;9;19;-3.065;5.869;89.937;3.478;0.0;0.709;0.69;0.692;0.745
2013-01-09 20:00:00;2013;1;9;20;-3.076;5.926;90.48;2.979;0.0;0.709;0.69;0.692;0.744
2013-01-09 21:00:00;2013;1;9;21;-3.286;5.681;90.898;2.889;0.0;0.709;0.69;0.692;0.744
2013-01-09 22:00:00;2013;1;9;22;-3.259;5.406;90.225;2.373;0.0;0.709;0.69;0.692;0.743
2013-01-09 23:00:00;2013;1;9;23;-3.049;5.704;90.377;2.89;0.0;0.709;0.69;0.691;0.744
2013-01-10 00:00:00;2013;1;10;0;-3.146;5.356;91.035;2.631;0.0;0.709;0.69;0.691;0.743
2013-01-10 01:00:00;2013;1;10;1;-3.039;5.237;90.625;3.368;0.0;0.709;0.69;0.691;0.744
2013-01-10 02:00:00;2013;1;10;2;-3.016;5.204;90.533;3.688;0.0;0.709;0.69;0.691;0.743
2013-01-10 03:00:00;2013;1;10;3;-2.99;5.108;89.912;3.234;0.01;0.709;0.69;0.691;0.743
2013-01-10 04:00:00;2013;1;10;4;-2.976;5.114;88.352;3.867;0.0;0.709;0.69;0.691;0.743
2013-01-10 05:00:00;2013;1;10;5;-3.183;5.033;90.208;2.894;0.0;0.709;0.689;0.691;0.744
2013-01-10 06:00:00;2013;1;10;6;-4.131;4.792;92.518;0.809;0.0;0.709;0.689;0.691;0.744
2013-01-10 07:00:00;2013;1;10;7;-2.347;3.904;90.515;2.352;0.0;0.709;0.689;0.691;0.743
2013-01-10 08:00:00;2013;1;10;8;18.309;3.15;91.497;3.141;0.0;0.709;0.69;0.691;0.743
2013-01-10 09:00:00;2013;1;10;9;104.718;4.478;88.417;3.68;0.0;0.709;0.689;0.691;0.743
2013-01-10 10:00:00;2013;1;10;10;210.187;5.963;82.915;4.23;0.0;0.709;0.689;0.691;0.743
2013-01-10 11:00:00;2013;1;10;11;239.081;6.98;78.538;4.503;0.0;0.709;0.689;0.691;0.743
2013-01-10 12:00:00;2013;1;10;12;144.571;7.075;77.46;4.597;0.0;0.709;0.689;0.691;0.743
2013-01-10 13:00:00;2013;1;10;13;60.621;6.928;79.481;3.641;0.0;0.709;0.689;0.691;0.743
2013-01-10 14:00:00;2013;1;10;14;33.283;6.609;81.222;3.704;0.0;0.709;0.689;0.69;0.743
2013-01-10 15:00:00;2013;1;10;15;7.325;5.751;85.443;3.305;0.0;0.708;0.69;0.69;0.743
2013-01-10 16:00:00;2013;1;10;16;-2.9;6.071;85.74;3.99;0.0;0.709;0.689;0.691;0.744
2013-01-10 17:00:00;2013;1;10;17;-3.282;5.871;87.308;3.572;0.0;0.709;0.689;0.691;0.743
2013-01-10 18:00:00;2013;1;10;18;-3.706;5.565;88.763;3.255;0.0;0.709;0.689;0.691;0.743
2013-01-10 19:00:00;2013;1;10;19;-3.088;5.556;90.702;3.17;0.0;0.709;0.689;0.691;0.742
2013-01-10 20:00:00;2013;1;10;20;-3.242;4.831;91.14;4.091;0.0;0.71;0.69;0.691;0.742
